Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX60,OUT049,1335.1786749999999
FDJ12,OUT027,5329.314724444445
FDD48,OUT027,3242.0620715328473
FDO48,OUT010,584.7577647727271
FDL24,OUT046,3104.1898299065438
FDD36,OUT013,1800.1922229508195
FDP48,OUT010,482.6995426229505
FDX12,OUT049,3731.420335025379
FDE36,OUT046,2611.459542342343
FDZ36,OUT049,3387.2047231707284
FDA11,OUT049,1559.3429752688173
FDN48,OUT010,219.21852093023253
FDQ12,OUT013,4161.868242857142
FDO36,OUT018,3387.2047231707284
FDA35,OUT018,1752.252440000001
FDZ59,OUT035,2611.459542342343
FDQ36,OUT013,507.0464036697249
FDF24,OUT046,1226.186061386138
FDA11,OUT013,1559.3429752688173
FDQ12,OUT017,4161.868242857142
FDP36,OUT046,796.6660672268905
FDA48,OUT027,5329.314724444445
FDJ12,OUT018,3327.9525829268287
FDY12,OUT035,933.6314425287355
FDH12,OUT027,2517.8820884848483
FDA47,OUT035,2611.459542342343
FDT36,OUT049,583.8145788617887
FDQ48,OUT049,1559.3429752688173
FDC60,OUT027,2517.8820884848483
FDZ47,OUT018,1372.6884907407411
FDY36,OUT035,1103.186213333333
FDG60,OUT045,4161.868242857142
FDM60,OUT019,92.67548155339804
FDT12,OUT035,3717.632442176871
FDL12,OUT045,933.6314425287355
FDY59,OUT017,1498.2394086206893
FDW23,OUT027,1378.2631852760742
FDX12,OUT017,4161.868242857142
FDQ60,OUT035,2140.5192583333323
FDQ60,OUT027,3242.0620715328473
FDW24,OUT018,711.0628208695651
FDF12,OUT035,2490.5268867052027
FDM12,OUT045,3187.061782524271
FDK48,OUT013,1498.2394086206893
FDV12,OUT010,219.21852093023253
FDH24,OUT013,2453.7477006993013
FDX24,OUT049,1335.1786749999999
FDT48,OUT045,3187.061782524271
FDR24,OUT046,1441.411082758621
FDW60,OUT035,2888.4910101123596
FDG60,OUT010,584.7577647727271
FDJ12,OUT035,3717.632442176871
FDX12,OUT013,3358.0237087378646
FDV48,OUT035,1498.2394086206893
FDI36,OUT049,2793.8219167785232
FDD36,OUT045,1800.1922229508195
FDR12,OUT010,425.93559145299173
FDY60,OUT018,1752.252440000001
FDT60,OUT013,2065.1831122807016
FDV36,OUT019,281.48208181818165
FDC37,OUT010,281.48208181818165
FDJ60,OUT027,4117.3177126315795
FDE36,OUT010,425.93559145299173
FDV12,OUT027,2517.8820884848483
FDW12,OUT018,2232.84702184874
FDK36,OUT045,796.6660672268905
FDW60,OUT046,2551.843596747968
FDN24,OUT035,933.6314425287355
FDQ60,OUT017,2140.5192583333323
FDT36,OUT017,583.8145788617887
FDZ36,OUT019,482.6995426229505
FDM24,OUT010,346.89728372093043
FDI48,OUT045,796.6660672268905
FDS24,OUT017,1441.411082758621
FDQ48,OUT045,1559.3429752688173
FDV36,OUT013,2065.1831122807016
FDK48,OUT010,165.9185816513761
FDR48,OUT046,2490.5268867052027
FDX11,OUT027,5329.314724444445
FDK48,OUT018,1103.186213333333
FDY11,OUT045,1103.186213333333
FDR12,OUT046,3104.1898299065438
FDG60,OUT018,3327.9525829268287
FDO12,OUT027,5329.314724444445
FDC37,OUT046,1661.6931960784311
FDU60,OUT027,4117.3177126315795
FDX36,OUT027,5329.314724444445
FDJ36,OUT018,1372.6884907407411
FDA23,OUT018,1372.6884907407411
FDS60,OUT017,2888.4910101123596
FDE24,OUT013,2227.6349584158406
FDR36,OUT027,1378.2631852760742
FDV60,OUT046,3105.0415249999996
FDH60,OUT018,3105.0415249999996
FDH24,OUT027,4117.3177126315795
FDY11,OUT035,1103.186213333333
FDO60,OUT049,677.1027476190475
FDL36,OUT046,1441.411082758621
FDB37,OUT018,3327.9525829268287
FDQ24,OUT046,4027.3409749999983
FDI12,OUT035,1441.411082758621
FDI12,OUT018,1335.1786749999999
FDC37,OUT018,1372.6884907407411
FDQ12,OUT018,3327.9525829268287
FDB36,OUT049,2140.5192583333323
FDC48,OUT013,1498.2394086206893
FDX48,OUT046,2660.950403030301
FDU48,OUT046,1864.5118683333333
FDR48,OUT019,346.89728372093043
FDN12,OUT049,1548.6861522123895
FDD36,OUT046,1800.1922229508195
FDB12,OUT027,2517.8820884848483
FDM36,OUT018,3104.1898299065438
FDP36,OUT049,796.6660672268905
FDO24,OUT017,2222.6712822580653
FDC37,OUT035,1661.6931960784311
FDA36,OUT046,2778.989277999998
FDD48,OUT013,2017.441190825689
FDL24,OUT017,2888.4910101123596
FDA48,OUT035,3731.420335025379
FDU60,OUT049,2453.7477006993013
FDX36,OUT035,3731.420335025379
FDF24,OUT045,1226.186061386138
FDO48,OUT027,5329.314724444445
FDI24,OUT049,2551.843596747968
FDI48,OUT018,795.246676422764
FDU48,OUT013,1864.5118683333333
FDV12,OUT045,1559.3429752688173
FDZ23,OUT019,482.6995426229505
FDZ47,OUT019,219.21852093023253
FDD48,OUT035,2017.441190825689
FDT48,OUT035,3105.0415249999996
FDL12,OUT010,165.9185816513761
FDI12,OUT027,2517.8820884848483
FDL12,OUT017,795.246676422764
FDI36,OUT013,2793.8219167785232
FDJ48,OUT018,3327.9525829268287
FDC48,OUT049,1213.5094930693065
FDD36,OUT017,2282.978881481481
FDC37,OUT017,1661.6931960784311
FDB60,OUT019,482.6995426229505
FDZ47,OUT013,1559.3429752688173
FDY48,OUT017,1661.6931960784311
FDX36,OUT010,584.7577647727271
FDJ60,OUT010,425.93559145299173
FDO36,OUT046,2551.843596747968
FDP24,OUT018,1752.252440000001
FDY36,OUT010,165.9185816513761
FDS60,OUT049,3387.2047231707284
FDM60,OUT035,677.1027476190475
FDZ23,OUT017,3187.061782524271
FDN48,OUT046,1441.411082758621
FDK60,OUT013,1559.3429752688173
FDS24,OUT019,219.21852093023253
FDO48,OUT049,3717.632442176871
FDA36,OUT049,2778.989277999998
FDH48,OUT027,2517.8820884848483
FDU36,OUT045,1559.3429752688173
FDS48,OUT018,2232.84702184874
FDB37,OUT045,4161.868242857142
FDM12,OUT018,2793.8219167785232
FDE24,OUT049,2227.6349584158406
FDV36,OUT049,2282.978881481481
FDO60,OUT045,796.6660672268905
FDI48,OUT019,165.9185816513761
FDB49,OUT035,1879.0540499999997
FDX48,OUT049,2660.950403030301
FDY12,OUT049,933.6314425287355
FDS12,OUT049,2065.1831122807016
FDB60,OUT046,3187.061782524271
FDY60,OUT049,2227.6349584158406
FDP48,OUT013,3387.2047231707284
FDK24,OUT013,507.0464036697249
FDO36,OUT017,3387.2047231707284
FDY36,OUT018,1103.186213333333
FDZ48,OUT013,2017.441190825689
FDJ48,OUT049,4027.3409749999983
FDZ12,OUT035,2227.6349584158406
FDY24,OUT027,1378.2631852760742
FDA23,OUT045,1661.6931960784311
FDZ12,OUT017,2490.5268867052027
FDO24,OUT019,346.89728372093043
FDF12,OUT049,2490.5268867052027
FDM12,OUT019,482.6995426229505
FDX23,OUT027,2517.8820884848483
FDR24,OUT019,219.21852093023253
FDZ23,OUT046,3187.061782524271
FDZ60,OUT013,1548.6861522123895
FDS36,OUT027,2517.8820884848483
FDZ47,OUT045,1559.3429752688173
FDN12,OUT035,1548.6861522123895
FDU60,OUT046,2453.7477006993013
FDV36,OUT035,2282.978881481481
FDX48,OUT045,2660.950403030301
FDT24,OUT017,1103.186213333333
FDT12,OUT019,584.7577647727271
FDO48,OUT035,3717.632442176871
FDU60,OUT013,2453.7477006993013
FDP36,OUT035,796.6660672268905
FDF24,OUT013,1226.186061386138
FDW23,OUT017,677.1027476190475
FDQ24,OUT027,6280.890879999999
FDI36,OUT045,2793.8219167785232
FDZ12,OUT045,2227.6349584158406
FDM12,OUT049,2793.8219167785232
FDK60,OUT027,2517.8820884848483
FDP36,OUT045,796.6660672268905
FDN48,OUT017,1335.1786749999999
FDA47,OUT049,2611.459542342343
FDZ47,OUT010,219.21852093023253
FDP48,OUT019,482.6995426229505
FDK24,OUT049,796.6660672268905
FDX24,OUT017,1335.1786749999999
FDJ60,OUT018,2232.84702184874
FDL12,OUT018,795.246676422764
FDW36,OUT013,1548.6861522123895
FDC48,OUT018,1213.5094930693065
FDM12,OUT046,3187.061782524271
FDV36,OUT046,2282.978881481481
FDJ12,OUT010,584.7577647727271
FDV24,OUT027,4117.3177126315795
FDV48,OUT045,1335.1786749999999
FDB12,OUT017,1784.4287381818178
FDZ59,OUT045,2611.459542342343
FDY24,OUT046,933.6314425287355
FDA48,OUT013,3358.0237087378646
FDP36,OUT027,1378.2631852760742
FDS60,OUT010,425.93559145299173
FDZ60,OUT045,1548.6861522123895
FDZ48,OUT027,3242.0620715328473
FDQ60,OUT013,2140.5192583333323
FDA35,OUT045,2140.5192583333323
FDP24,OUT035,2065.1831122807016
FDG12,OUT013,1800.1922229508195
FDT60,OUT049,2065.1831122807016
FDW48,OUT046,1226.186061386138
FDB49,OUT013,1559.3429752688173
FDS12,OUT045,2065.1831122807016
FDC60,OUT013,1498.2394086206893
FDD48,OUT049,2017.441190825689
FDD48,OUT017,2017.441190825689
FDX60,OUT035,1226.186061386138
FDW36,OUT045,1548.6861522123895
FDV24,OUT035,2490.5268867052027
FDL36,OUT035,1441.411082758621
FDB37,OUT017,4161.868242857142
FDI36,OUT027,5329.314724444445
FDB60,OUT027,5329.314724444445
FDI48,OUT027,1378.2631852760742
FDU48,OUT019,281.48208181818165
FDH48,OUT035,1226.186061386138
FDM12,OUT027,5329.314724444445
FDE36,OUT013,2611.459542342343
FDN48,OUT049,1335.1786749999999
FDA48,OUT017,3731.420335025379
FDQ60,OUT049,2140.5192583333323
FDK48,OUT035,1103.186213333333
FDH24,OUT045,2453.7477006993013
FDG60,OUT017,4161.868242857142
FDM36,OUT045,3104.1898299065438
FDO12,OUT045,3105.0415249999996
FDK36,OUT018,711.0628208695651
FDB49,OUT027,2517.8820884848483
FDQ12,OUT049,4161.868242857142
FDI24,OUT018,2888.4910101123596
FDK60,OUT045,1559.3429752688173
FDY36,OUT013,1103.186213333333
FDM24,OUT013,2490.5268867052027
FDK36,OUT010,92.67548155339804
FDR36,OUT018,507.0464036697249
FDV36,OUT018,1752.252440000001
FDJ12,OUT046,3717.632442176871
FDO36,OUT010,425.93559145299173
FDS48,OUT049,2660.950403030301
FDV12,OUT019,219.21852093023253
FDH60,OUT035,3105.0415249999996
FDN24,OUT018,795.246676422764
FDV48,OUT046,1498.2394086206893
FDN60,OUT013,2894.2207107142863
FDA35,OUT013,2140.5192583333323
FDH12,OUT046,1548.6861522123895
FDY11,OUT027,1378.2631852760742
FDY12,OUT027,1378.2631852760742
FDS36,OUT018,1372.6884907407411
FDX48,OUT035,2660.950403030301
FDH12,OUT010,219.21852093023253
FDL12,OUT049,933.6314425287355
FDC60,OUT035,1498.2394086206893
FDN24,OUT013,795.246676422764
FDW60,OUT017,2888.4910101123596
FDX24,OUT010,219.21852093023253
FDM60,OUT027,1378.2631852760742
FDT12,OUT049,3717.632442176871
FDI60,OUT017,1103.186213333333
FDJ36,OUT046,1784.4287381818178
FDP48,OUT035,3387.2047231707284
FDY48,OUT027,2517.8820884848483
FDO24,OUT018,2232.84702184874
FDN48,OUT013,1441.411082758621
FDE24,OUT046,2227.6349584158406
FDQ24,OUT035,4425.298447058824
FDC48,OUT045,1213.5094930693065
FDA47,OUT019,346.89728372093043
FDM60,OUT045,677.1027476190475
FDQ36,OUT027,1378.2631852760742
FDL48,OUT045,796.6660672268905
FDI36,OUT035,3187.061782524271
FDZ36,OUT010,482.6995426229505
FDH60,OUT013,3105.0415249999996
FDI60,OUT035,1103.186213333333
FDK36,OUT049,796.6660672268905
FDU12,OUT017,4425.298447058824
FDK24,OUT017,711.0628208695651
FDI24,OUT046,2551.843596747968
FDY48,OUT049,1661.6931960784311
FDX12,OUT027,6280.890879999999
FDI48,OUT046,796.6660672268905
FDX11,OUT017,3387.2047231707284
FDA36,OUT035,2778.989277999998
FDI36,OUT010,482.6995426229505
FDH48,OUT046,1441.411082758621
FDV12,OUT046,1559.3429752688173
FDO36,OUT045,2551.843596747968
FDC37,OUT045,1661.6931960784311
FDH24,OUT019,346.89728372093043
FDX23,OUT045,1498.2394086206893
FDD48,OUT046,2017.441190825689
FDU48,OUT049,1864.5118683333333
FDC60,OUT018,1335.1786749999999
FDX24,OUT018,1213.5094930693065
FDT36,OUT019,92.67548155339804
FDZ59,OUT017,2611.459542342343
FDO48,OUT017,3717.632442176871
FDA35,OUT035,2140.5192583333323
FDT60,OUT035,2065.1831122807016
FDH12,OUT018,1372.6884907407411
FDY60,OUT035,2282.978881481481
FDQ60,OUT018,1752.252440000001
FDT60,OUT010,281.48208181818165
FDY60,OUT013,2490.5268867052027
FDA23,OUT010,219.21852093023253
FDU24,OUT018,1372.6884907407411
FDM12,OUT013,2793.8219167785232
FDI60,OUT027,1378.2631852760742
FDR36,OUT049,677.1027476190475
FDU11,OUT049,2065.1831122807016
FDU59,OUT017,2611.459542342343
FDP23,OUT010,584.7577647727271
FDT59,OUT046,4161.868242857142
FDU35,OUT018,1372.6884907407411
FDQ47,OUT046,583.8145788617887
FDS23,OUT013,2065.1831122807016
FDS35,OUT049,1103.186213333333
FDX35,OUT018,3327.9525829268287
FDS59,OUT049,1784.4287381818178
FDY35,OUT013,507.0464036697249
FDY47,OUT019,281.48208181818165
FDN23,OUT018,2232.84702184874
FDV23,OUT017,2065.1831122807016
FDP59,OUT017,1784.4287381818178
FDQ11,OUT010,584.7577647727271
FDX47,OUT045,2222.6712822580653
FDT11,OUT019,482.6995426229505
FDT59,OUT019,584.7577647727271
FDV47,OUT045,1441.411082758621
FDW35,OUT013,507.0464036697249
FDQ23,OUT046,1879.0540499999997
FDU23,OUT017,2894.2207107142863
FDV11,OUT017,2888.4910101123596
FDO23,OUT046,1441.411082758621
FDU59,OUT035,2222.6712822580653
FDP59,OUT035,1784.4287381818178
FDO11,OUT013,4425.298447058824
FDV35,OUT019,346.89728372093043
FDW59,OUT049,1213.5094930693065
FDQ59,OUT017,1335.1786749999999
FDV23,OUT049,2065.1831122807016
FDW35,OUT027,1378.2631852760742
FDP59,OUT013,1784.4287381818178
FDX35,OUT027,6280.890879999999
FDO11,OUT019,584.7577647727271
FDS47,OUT018,1335.1786749999999
FDT23,OUT027,2517.8820884848483
FDT47,OUT013,1559.3429752688173
FDR59,OUT018,3327.9525829268287
FDS59,OUT017,1784.4287381818178
FDR35,OUT017,2793.8219167785232
FDT11,OUT013,2793.8219167785232
FDV35,OUT017,2453.7477006993013
FDW47,OUT035,1864.5118683333333
FDV23,OUT013,2065.1831122807016
FDW11,OUT045,1103.186213333333
FDU47,OUT027,3242.0620715328473
FDW59,OUT027,2517.8820884848483
FDX59,OUT017,583.8145788617887
FDR47,OUT013,3105.0415249999996
FDQ59,OUT049,1335.1786749999999
FDT59,OUT013,4161.868242857142
FDX59,OUT049,583.8145788617887
FDS11,OUT045,3717.632442176871
FDW11,OUT010,165.9185816513761
FDV59,OUT049,3717.632442176871
FDT47,OUT046,1559.3429752688173
FDP23,OUT019,584.7577647727271
FDW11,OUT046,933.6314425287355
FDS35,OUT035,1103.186213333333
FDP11,OUT018,3327.9525829268287
FDP11,OUT049,3731.420335025379
FDV59,OUT027,5329.314724444445
FDR23,OUT046,2551.843596747968
FDS23,OUT018,1752.252440000001
FDV11,OUT018,2888.4910101123596
FDP23,OUT017,3717.632442176871
FDW11,OUT035,933.6314425287355
FDQ47,OUT019,92.67548155339804
FDQ23,OUT045,1879.0540499999997
FDW59,OUT018,1213.5094930693065
FDS47,OUT019,219.21852093023253
FDU11,OUT010,281.48208181818165
FDR47,OUT045,3105.0415249999996
FDX47,OUT010,346.89728372093043
FDO11,OUT045,4027.3409749999983
FDQ23,OUT049,1879.0540499999997
FDV35,OUT027,4117.3177126315795
FDR11,OUT046,2222.6712822580653
FDU35,OUT049,1559.3429752688173
FDT35,OUT035,2453.7477006993013
FDW47,OUT017,1864.5118683333333
FDX59,OUT010,92.67548155339804
FDT35,OUT013,2453.7477006993013
FDP59,OUT049,1784.4287381818178
FDX47,OUT035,2222.6712822580653
FDS47,OUT010,219.21852093023253
FDV35,OUT045,2453.7477006993013
FDR11,OUT010,346.89728372093043
FDT35,OUT027,4117.3177126315795
FDZ35,OUT013,1784.4287381818178
FDU47,OUT035,2140.5192583333323
FDT59,OUT010,584.7577647727271
FDQ47,OUT049,583.8145788617887
FDV11,OUT013,2888.4910101123596
FDQ11,OUT013,4425.298447058824
FDP23,OUT049,3717.632442176871
FDT35,OUT045,2453.7477006993013
FDU59,OUT045,2611.459542342343
FDO11,OUT035,4425.298447058824
FDX35,OUT035,3731.420335025379
FDU35,OUT035,1879.0540499999997
FDO11,OUT017,4425.298447058824
FDX59,OUT035,583.8145788617887
FDR11,OUT027,4117.3177126315795
FDV59,OUT013,3717.632442176871
FDQ11,OUT049,4027.3409749999983
FDQ11,OUT045,4027.3409749999983
FDZ35,OUT019,219.21852093023253
FDR47,OUT046,3105.0415249999996
FDV59,OUT017,3717.632442176871
FDR23,OUT035,2888.4910101123596
FDT11,OUT045,2793.8219167785232
FDQ47,OUT013,507.0464036697249
FDX35,OUT010,584.7577647727271
FDT35,OUT046,2453.7477006993013
FDT47,OUT035,1559.3429752688173
FDU59,OUT018,2232.84702184874
FDU47,OUT046,2227.6349584158406
FDV23,OUT046,2065.1831122807016
FDU47,OUT049,2140.5192583333323
FDU11,OUT046,2065.1831122807016
FDS59,OUT046,1784.4287381818178
FDV23,OUT010,281.48208181818165
FDQ11,OUT017,4425.298447058824
FDV47,OUT027,2517.8820884848483
FDS23,OUT027,3242.0620715328473
FDO23,OUT049,1559.3429752688173
FDT23,OUT017,1498.2394086206893
FDY47,OUT017,2140.5192583333323
FDS11,OUT018,3327.9525829268287
FDT47,OUT010,219.21852093023253
FDT11,OUT049,2793.8219167785232
FDT23,OUT035,1498.2394086206893
FDW35,OUT046,677.1027476190475
FDN23,OUT017,2490.5268867052027
FDQ59,OUT018,1335.1786749999999
FDS11,OUT013,3717.632442176871
FDW47,OUT018,1752.252440000001
FDU11,OUT019,281.48208181818165
FDT47,OUT017,1559.3429752688173
FDT47,OUT018,1372.6884907407411
FDO11,OUT018,3327.9525829268287
FDY35,OUT017,711.0628208695651
FDR11,OUT018,2232.84702184874
FDX35,OUT049,3731.420335025379
FDQ23,OUT018,1372.6884907407411
FDP59,OUT019,219.21852093023253
FDR11,OUT017,2222.6712822580653
FDQ47,OUT027,1378.2631852760742
FDU35,OUT017,1559.3429752688173
FDU35,OUT013,1559.3429752688173
FDV47,OUT046,1226.186061386138
FDR47,OUT035,3323.1396415841577
FDR47,OUT019,482.6995426229505
FDT35,OUT049,2453.7477006993013
FDT35,OUT018,2232.84702184874
FDV35,OUT013,2453.7477006993013
FDU47,OUT013,2227.6349584158406
FDT23,OUT010,165.9185816513761
FDV11,OUT027,4117.3177126315795
FDW47,OUT027,3242.0620715328473
FDY35,OUT046,796.6660672268905
FDP23,OUT046,3717.632442176871
FDO49,OUT018,711.0628208695651
FDO49,OUT013,711.0628208695651
FDM25,OUT046,2551.843596747968
FDN13,OUT035,1559.3429752688173
FDQ49,OUT018,2232.84702184874
FDQ49,OUT010,346.89728372093043
FDN49,OUT017,677.1027476190475
FDP37,OUT035,2065.1831122807016
FDK25,OUT018,2232.84702184874
FDP01,OUT046,2453.7477006993013
FDM25,OUT045,2551.843596747968
FDQ49,OUT049,2453.7477006993013
FDL25,OUT013,1498.2394086206893
FDK25,OUT046,2611.459542342343
FDQ49,OUT035,2453.7477006993013
FDM01,OUT045,1879.0540499999997
FDO01,OUT019,281.48208181818165
FDR37,OUT019,482.6995426229505
FDM13,OUT027,3242.0620715328473
FDQ37,OUT017,3105.0415249999996
FDO13,OUT027,4117.3177126315795
FDO13,OUT018,2232.84702184874
FDQ49,OUT045,2453.7477006993013
FDM13,OUT046,1864.5118683333333
FDP01,OUT013,2453.7477006993013
FDM13,OUT045,1864.5118683333333
FDL13,OUT027,6280.890879999999
FDO49,OUT035,933.6314425287355
FDQ37,OUT019,482.6995426229505
FDN01,OUT017,2888.4910101123596
FDP49,OUT017,795.246676422764
FDL25,OUT027,2517.8820884848483
FDL25,OUT045,1335.1786749999999
FDP37,OUT049,2065.1831122807016
FDL25,OUT046,1498.2394086206893
FDN49,OUT027,1378.2631852760742
FDM25,OUT019,425.93559145299173
FDN13,OUT027,2517.8820884848483
FDK25,OUT013,2611.459542342343
FDP01,OUT027,4117.3177126315795
FDN25,OUT045,933.6314425287355
FDR37,OUT018,3387.2047231707284
FDO01,OUT017,2282.978881481481
FDO01,OUT035,2282.978881481481
FDN25,OUT046,933.6314425287355
FDN49,OUT045,677.1027476190475
FDN13,OUT018,1372.6884907407411
FDN25,OUT017,795.246676422764
FDP37,OUT027,3242.0620715328473
FDM01,OUT049,1879.0540499999997
FDM13,OUT049,1864.5118683333333
FDO49,OUT017,711.0628208695651
FDN01,OUT013,2888.4910101123596
FDN49,OUT013,507.0464036697249
FDP37,OUT010,281.48208181818165
FDL13,OUT035,4161.868242857142
FDO37,OUT046,4161.868242857142
FDM25,OUT049,2551.843596747968
FDP37,OUT046,2065.1831122807016
FDP49,OUT035,933.6314425287355
FDP01,OUT049,2453.7477006993013
FDP01,OUT045,2453.7477006993013
FDQ37,OUT049,3105.0415249999996
FDO13,OUT046,2611.459542342343
FDQ37,OUT045,3323.1396415841577
FDN01,OUT035,2888.4910101123596
FDL13,OUT046,4161.868242857142
FDQ37,OUT018,3105.0415249999996
FDR37,OUT017,3387.2047231707284
FDL25,OUT035,1498.2394086206893
FDP01,OUT018,2232.84702184874
FDN25,OUT027,1378.2631852760742
FDO01,OUT010,281.48208181818165
FDO13,OUT035,2611.459542342343
FDO01,OUT013,2282.978881481481
FDO49,OUT045,796.6660672268905
FDS49,OUT027,2517.8820884848483
FDC26,OUT013,1548.6861522123895
FDG02,OUT049,2778.989277999998
FDR49,OUT045,796.6660672268905
FDZ25,OUT017,2894.2207107142863
FDX13,OUT019,584.7577647727271
FDO38,OUT010,165.9185816513761
FDM14,OUT018,1372.6884907407411
FDM14,OUT013,1661.6931960784311
FDC50,OUT019,219.21852093023253
FDK26,OUT010,482.6995426229505
FDF50,OUT018,3105.0415249999996
FDI50,OUT019,584.7577647727271
FDL26,OUT045,2894.2207107142863
FDI02,OUT027,3242.0620715328473
FDB14,OUT017,1335.1786749999999
FDL26,OUT046,2660.950403030301
FDS01,OUT035,2888.4910101123596
FDE02,OUT035,1559.3429752688173
FDY13,OUT046,1103.186213333333
FDU01,OUT049,3323.1396415841577
FDY01,OUT046,2017.441190825689
FDG14,OUT049,2490.5268867052027
FDV49,OUT017,4425.298447058824
FDR13,OUT017,1800.1922229508195
FDZ37,OUT035,1498.2394086206893
FDY25,OUT035,3387.2047231707284
FDT13,OUT045,2778.989277999998
FDO50,OUT045,1335.1786749999999
FDT13,OUT018,2793.8219167785232
FDD14,OUT027,5329.314724444445
FDY49,OUT018,2232.84702184874
FDD14,OUT046,3387.2047231707284
FDU37,OUT019,165.9185816513761
FDL14,OUT045,2222.6712822580653
FDE38,OUT035,2611.459542342343
FDR13,OUT045,2017.441190825689
FDB50,OUT019,165.9185816513761
FDK50,OUT019,425.93559145299173
FDE38,OUT049,2611.459542342343
FDS37,OUT046,1800.1922229508195
FDB14,OUT049,1335.1786749999999
FDW25,OUT018,1213.5094930693065
FDC14,OUT045,677.1027476190475
FDV25,OUT046,3717.632442176871
FDV25,OUT017,3717.632442176871
FDB02,OUT017,2888.4910101123596
FDZ01,OUT019,219.21852093023253
FDH50,OUT049,3387.2047231707284
FDN02,OUT018,3327.9525829268287
FDY25,OUT045,3387.2047231707284
FDJ50,OUT027,1378.2631852760742
FDY01,OUT045,1800.1922229508195
FDE02,OUT018,1335.1786749999999
FDK38,OUT046,2490.5268867052027
FDI50,OUT017,4161.868242857142
FDX13,OUT035,4425.298447058824
FDU01,OUT018,3323.1396415841577
FDK50,OUT049,2611.459542342343
FDA25,OUT027,2517.8820884848483
FDI02,OUT049,1784.4287381818178
FDF14,OUT013,2490.5268867052027
FDJ50,OUT046,933.6314425287355
FDS01,OUT013,2888.4910101123596
FDL38,OUT017,1213.5094930693065
FDG02,OUT045,2778.989277999998
FDJ38,OUT045,2793.8219167785232
FDK38,OUT019,346.89728372093043
FDB50,OUT035,1226.186061386138
