Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU48,OUT013,2133.8598813158255
FDV12,OUT045,1741.4896618351802
FDZ23,OUT019,1076.6020496399242
FDZ47,OUT019,-153.33411816944317
FDD48,OUT035,1920.3261341183345
FDT48,OUT035,3175.2751000810067
FDL12,OUT010,-766.946747990256
FDI12,OUT027,2877.6281131894816
FDL12,OUT017,1031.1115240568515
FDI36,OUT013,3146.978777360305
FDJ48,OUT018,3559.945191777231
FDC48,OUT049,1469.8399929376728
FDD36,OUT017,1971.8194871985684
FDC37,OUT017,1759.168760816232
FDB60,OUT019,1216.0294097818469
FDZ47,OUT013,1682.092736084933
FDY48,OUT017,1739.66833003113
FDX36,OUT010,1703.6104105701395
FDJ60,OUT010,816.0662509243989
FDO36,OUT046,2812.886077751925
FDP24,OUT018,1654.085999143239
FDY36,OUT010,-545.7829289148658
FDS60,OUT049,2909.868672491021
FDM60,OUT035,855.2553230988992
FDZ23,OUT017,2993.993405041643
FDN48,OUT046,1542.2162203788084
FDK60,OUT013,1678.7190931907583
FDS24,OUT019,-381.3912650855573
FDO48,OUT049,3567.3642377281317
FDA36,OUT049,2966.598763268835
FDH48,OUT027,2798.183816193354
FDU36,OUT045,1748.0373525659545
FDS48,OUT018,2133.0310642834957
FDB37,OUT045,3847.767327151866
FDM12,OUT018,2704.7102785057996
FDE24,OUT049,2282.942677023826
FDV36,OUT049,2089.639233871609
FDO60,OUT045,937.8554743643467
FDI48,OUT019,-877.3737289388441
FDB49,OUT035,1754.8810770573816
FDX48,OUT049,2536.2681831044883
FDY12,OUT049,1003.3961340912574
FDS12,OUT049,2033.980629609343
FDB60,OUT046,3074.5943198915797
FDY60,OUT049,2377.8670154553447
FDP48,OUT013,2935.1796910062444
FDK24,OUT013,829.7065296928736
FDO36,OUT017,2821.596757545705
FDY36,OUT018,1008.6273197333794
FDZ48,OUT013,1858.279371809379
FDJ48,OUT049,3899.8759228400504
FDZ12,OUT035,2301.298298373268
FDY24,OUT027,2378.035856644814
FDA23,OUT045,1755.3154888984488
FDZ12,OUT017,2300.878817435258
FDO24,OUT019,686.1588731042398
FDF12,OUT049,2380.78124784164
FDM12,OUT019,1126.751733873869
FDX23,OUT027,2980.384144661236
FDR24,OUT019,-322.1024398469963
FDZ23,OUT046,2982.0380744079125
FDZ60,OUT013,1774.173044843694
FDS36,OUT027,3198.7731791781835
FDZ47,OUT045,1697.7699166469606
FDN12,OUT035,1833.2474581720885
FDU60,OUT046,2713.3490011712265
FDV36,OUT035,2093.312267749736
FDX48,OUT045,2537.5496945543928
FDT24,OUT017,1333.6533079587348
FDT12,OUT019,1720.5116096561148
FDO48,OUT035,3538.449533469018
FDU60,OUT013,2704.6309600243185
FDP36,OUT035,1014.5532776201753
FDF24,OUT013,1468.5292925799038
FDW23,OUT017,722.9668417144253
FDQ24,OUT027,5250.753194294607
FDI36,OUT045,3164.1562376714933
FDZ12,OUT045,2297.3610246353173
FDM12,OUT049,3034.285375067723
FDK60,OUT027,3012.324344238424
FDP36,OUT045,1032.5706357779882
FDN48,OUT017,1608.7096881891623
FDA47,OUT049,2658.655035365941
FDZ47,OUT010,-174.5282132534071
FDP48,OUT019,1084.8767816957034
FDK24,OUT049,887.6423550888048
FDX24,OUT017,1589.746506922431
FDJ60,OUT018,2342.667282292079
FDL12,OUT018,782.5732068242687
FDW36,OUT013,1784.16795659376
FDC48,OUT018,1095.8799314193711
FDM12,OUT046,2996.06894279792
FDV36,OUT046,2058.8026153592928
FDJ12,OUT010,1475.0503500350078
FDV24,OUT027,3724.3430433344465
FDV48,OUT045,1457.061136985052
FDB12,OUT017,1803.082207970232
FDZ59,OUT045,2716.4304879587653
FDY24,OUT046,976.7980472960403
FDA48,OUT013,3468.4570258663443
FDP36,OUT027,2343.1737068122047
FDS60,OUT010,972.8166824051013
FDZ60,OUT045,1769.067430105511
FDZ48,OUT027,3186.1727019779137
FDQ60,OUT013,2015.373589928877
FDA35,OUT045,2049.566038339636
FDP24,OUT035,1979.979410421246
FDG12,OUT013,2011.200821836152
FDT60,OUT049,2073.6297654855844
FDW48,OUT046,1361.6959647054905
FDB49,OUT013,1702.7557307723016
FDS12,OUT045,2014.5680091087731
FDC60,OUT013,1546.0585515462888
FDD48,OUT049,1929.9819623162282
FDD48,OUT017,1886.0040873875196
FDX60,OUT035,1358.8146534506964
FDW36,OUT045,1788.0199839089498
FDV24,OUT035,2421.116422924759
FDL36,OUT035,1520.2257653864137
FDB37,OUT017,3811.1296462514056
FDI36,OUT027,4494.575011869396
FDB60,OUT027,4414.272600106178
FDI48,OUT027,2357.0682005971466
FDU48,OUT019,245.37320652824565
FDH48,OUT035,1474.3708760621384
FDM12,OUT027,4393.542995375819
FDE36,OUT013,2672.7084983758505
FDN48,OUT049,1564.1416254055662
FDA48,OUT017,3431.2376365162927
FDQ60,OUT049,2022.27339357772
FDK48,OUT035,1306.4634233723118
FDH24,OUT045,2599.1686234984654
FDG60,OUT017,3672.1747648706646
FDM36,OUT045,2822.0076327842453
FDO12,OUT045,3141.4624752911345
FDK36,OUT018,607.8544027522576
FDB49,OUT027,3053.262614198732
FDQ12,OUT049,3626.2646093134404
FDI24,OUT018,2517.801414183584
FDK60,OUT045,1744.3995690434276
FDY36,OUT013,1304.486381523795
FDM24,OUT013,2485.2624143338335
FDK36,OUT010,-950.8571527313075
FDR36,OUT018,552.1411185915999
FDV36,OUT018,1764.5510235325842
FDJ12,OUT046,3282.3524335660545
FDO36,OUT010,955.0658751510118
FDS48,OUT049,2422.5241586065845
FDV12,OUT019,-229.56734484938397
FDH60,OUT035,3141.1487191349734
FDN24,OUT018,660.1605062797071
FDV48,OUT046,1398.140417297845
FDN60,OUT013,2537.1938559407063
FDA35,OUT013,2022.0791235150257
FDH12,OUT046,1749.1102164702668
FDY11,OUT027,2541.2842858493523
FDY12,OUT027,2296.3226408246674
FDS36,OUT018,1581.2472623983617
FDX48,OUT035,2523.6550817631028
FDH12,OUT010,-156.16046292345482
FDL12,OUT049,1131.4559609519642
FDC60,OUT035,1571.4996514109102
FDN24,OUT013,950.2941267287215
FDW60,OUT017,2822.463565035033
FDX24,OUT010,-297.2530722956217
FDM60,OUT027,2174.0806617650433
FDT12,OUT049,3578.7916705095035
FDI60,OUT017,1234.56308514174
FDJ36,OUT046,1729.530977505038
FDP48,OUT035,2953.2321579114578
FDY48,OUT027,3083.2801352493325
FDO24,OUT018,2196.7152440489835
FDN48,OUT013,1518.6870508539446
FDE24,OUT046,2262.515921855508
FDQ24,OUT035,3935.379133076466
FDC48,OUT045,1475.294633324838
FDA47,OUT019,702.1247368047179
FDM60,OUT045,914.7858398519634
FDQ36,OUT027,2119.054860299533
FDL48,OUT045,1028.4524459881204
FDI36,OUT035,3160.5827943066656
FDZ36,OUT010,1155.5222512832825
FDH60,OUT013,3140.880835873754
FDI60,OUT035,1209.927518307844
FDK36,OUT049,967.6969910492298
FDU12,OUT017,4154.191005793067
FDK24,OUT017,894.455031228008
FDI24,OUT046,2770.6609535078396
FDY48,OUT049,1743.916175043698
FDX12,OUT027,5185.326842512122
FDI48,OUT046,951.6697845303502
FDX11,OUT017,2948.064675075854
FDA36,OUT035,2952.4823645878696
FDI36,OUT010,1234.1765644578088
FDH48,OUT046,1453.1901884241697
FDV12,OUT046,1693.3775969785397
FDO36,OUT045,2847.668874499961
FDC37,OUT045,1817.7649388714556
FDH24,OUT019,680.4537684500078
FDX23,OUT045,1618.5651555045672
FDD48,OUT046,1866.5595874789772
FDU48,OUT049,2151.1791552192562
FDC60,OUT018,1211.4842880706037
FDX24,OUT018,1289.1751506886114
FDT36,OUT019,-1181.3321740266479
FDZ59,OUT017,2740.4098943251615
FDO48,OUT017,3563.1114003669463
FDA35,OUT035,2093.4551086232705
FDT60,OUT035,2041.7857924977557
FDH12,OUT018,1434.0271062311297
FDY60,OUT035,2368.807279911141
FDQ60,OUT018,1694.140625312584
FDT60,OUT010,141.44827486999293
FDY60,OUT013,2393.707413592326
FDA23,OUT010,-214.7685962811147
FDU24,OUT018,1295.3317866462653
FDM12,OUT013,3005.12949870913
FDI60,OUT027,2519.1561132322386
FDR36,OUT049,871.398276235388
FDU11,OUT049,2028.1829470157156
FDU59,OUT017,2653.834358584603
FDP23,OUT010,1606.673890740176
FDT59,OUT046,3617.46300071106
FDU35,OUT018,1363.7280775984257
FDQ47,OUT046,726.8862240591338
FDS23,OUT013,2086.664181563963
FDS35,OUT049,1175.2690317005222
FDX35,OUT018,3285.1830594470143
FDS59,OUT049,1891.7533309931353
FDY35,OUT013,908.3833572014219
FDY47,OUT019,296.3920958644444
FDN23,OUT018,2075.537523594961
FDV23,OUT017,2038.3409142015917
FDP59,OUT017,1723.3128280787687
FDQ11,OUT010,2184.7374138476775
FDX47,OUT045,2658.9583853793424
FDT11,OUT019,1152.3904310302541
FDT59,OUT019,1750.117259995072
FDV47,OUT045,1478.5460770849008
FDW35,OUT013,843.8642228990134
FDQ23,OUT046,1741.1440000708126
FDU23,OUT017,2724.4419322233
FDV11,OUT017,2887.597018083232
FDO23,OUT046,1534.3284386038013
FDU59,OUT035,2590.8185915888503
FDP59,OUT035,1787.2516678863622
FDO11,OUT013,3964.5221396457696
FDV35,OUT019,564.5455397880983
FDW59,OUT049,1468.8876124188332
FDQ59,OUT017,1513.696009371707
FDV23,OUT049,2069.108938077158
FDW35,OUT027,2193.9756393107273
FDP59,OUT013,1806.2342757039455
FDX35,OUT027,4945.135618087712
FDO11,OUT019,2078.3704496361497
FDS47,OUT018,1188.370956063634
FDT23,OUT027,2762.196986410826
FDT47,OUT013,1689.064602210005
FDR59,OUT018,3822.275261498893
FDS59,OUT017,1927.4675764285298
FDR35,OUT017,3189.2450550676795
FDT11,OUT013,3044.6020124211623
FDV35,OUT017,2456.3700970034615
FDW47,OUT035,2005.5495173309566
FDV23,OUT013,2004.4360003792242
FDW11,OUT045,1155.11328902564
FDU47,OUT027,3665.849369110135
FDW59,OUT027,2811.0067338786084
FDX59,OUT017,739.0315679561413
FDR47,OUT013,3064.6022296661663
FDQ59,OUT049,1540.2155025633283
FDT59,OUT013,3619.09955632746
FDX59,OUT049,753.6932454238463
FDS11,OUT045,3543.8912901274225
FDW11,OUT010,-747.6647776953082
FDV59,OUT049,3432.07973242558
FDT47,OUT046,1648.9207675540997
FDP23,OUT019,1546.2696939674743
FDW11,OUT046,1085.909915647268
FDS35,OUT035,1153.818380174665
FDP11,OUT018,3145.5960604592574
FDP11,OUT049,3475.1703508934547
FDV59,OUT027,4774.34165910331
FDR23,OUT046,2767.190022718777
FDS23,OUT018,1793.5149022995795
FDV11,OUT018,2506.062742732473
FDP23,OUT017,3454.7154854898904
FDW11,OUT035,1138.196564597221
FDQ47,OUT019,-1217.6290885957683
FDQ23,OUT045,1833.723280776978
FDW59,OUT018,1170.467911962176
FDS47,OUT019,-440.9054653902608
FDU11,OUT010,140.11827364698593
FDR47,OUT045,3100.939113039562
FDX47,OUT010,745.169025842552
FDO11,OUT045,4005.3669751583493
FDQ23,OUT049,1737.9123173190123
FDV35,OUT027,3842.6745765717797
FDR11,OUT046,2581.525177379671
FDU35,OUT049,1694.7936302810624
FDT35,OUT035,2758.507855013089
FDW47,OUT017,2005.259705388428
FDX59,OUT010,-1123.5878949716493
FDT35,OUT013,2690.101385451857
FDP59,OUT049,1823.5525142211566
FDX47,OUT035,2578.678219401403
FDS47,OUT010,-451.86025678139185
FDV35,OUT045,2478.138916249358
FDR11,OUT010,708.1059730260454
FDT35,OUT027,4090.9913856183953
FDZ35,OUT013,1795.6364906320998
FDU47,OUT035,2295.417249949749
FDT59,OUT010,1797.0118583336632
FDQ47,OUT049,759.1176712517713
FDV11,OUT013,2850.9428810349327
FDQ11,OUT013,4039.030972186917
FDP23,OUT049,3461.9449367896823
FDT35,OUT045,2779.77100086833
FDU59,OUT045,2666.601244330981
FDO11,OUT035,3989.9844614008316
FDX35,OUT035,3621.440245665943
FDU35,OUT035,1705.9092128377058
FDO11,OUT017,3976.125267799915
FDX59,OUT035,749.9772219204315
FDR11,OUT027,3924.6140646081817
FDV59,OUT013,3417.7161558564103
FDQ11,OUT049,4047.4510355605516
FDQ11,OUT045,4112.147162071751
FDZ35,OUT019,-74.5220924972732
FDR47,OUT046,3073.311280353099
FDV59,OUT017,3451.4932806122665
FDR23,OUT035,2809.110174626113
FDT11,OUT045,3123.686275160492
FDQ47,OUT013,700.4281667273581
FDX35,OUT010,1759.9450212492943
FDT35,OUT046,2728.4379482047702
FDT47,OUT035,1701.1968764070964
FDU59,OUT018,2276.753045862005
FDU47,OUT046,2302.376880781754
FDV23,OUT046,2013.1390609532261
FDU47,OUT049,2302.053325990464
FDU11,OUT046,1942.5794501444147
FDS59,OUT046,1834.2644348835381
FDV23,OUT010,218.12644715285978
FDQ11,OUT017,4094.9772324806463
FDV47,OUT027,2795.018260146515
FDS23,OUT027,3418.0526449411473
FDO23,OUT049,1591.7548619700294
FDT23,OUT017,1382.830643821571
FDY47,OUT017,2137.684151623515
FDS11,OUT018,3266.3091026739226
FDT47,OUT010,-191.58464898333705
FDT11,OUT049,3035.2825984653605
FDT23,OUT035,1440.95523918546
FDW35,OUT046,824.4539093422227
FDN23,OUT017,2375.8801442164795
FDQ59,OUT018,1194.35970910686
FDS11,OUT013,3585.957326752794
FDW47,OUT018,1694.5300708527047
FDU11,OUT019,82.06433494091289
FDT47,OUT017,1718.457697467831
FDT47,OUT018,1416.8769539785121
FDO11,OUT018,3621.222103021277
FDY35,OUT017,961.4984596445524
FDR11,OUT018,2288.5693016719047
FDX35,OUT049,3638.4684616056284
FDQ23,OUT018,1412.8258599256947
FDP59,OUT019,-105.89289983264871
FDR11,OUT017,2590.076830971646
FDQ47,OUT027,2090.1158752671126
FDU35,OUT017,1678.6063840889028
FDU35,OUT013,1646.3898438632123
FDV47,OUT046,1412.309570436185
FDR47,OUT035,3073.756081721769
FDR47,OUT019,1167.9444701943362
FDT35,OUT049,2745.9094641639185
FDT35,OUT018,2444.7039239282312
FDV35,OUT013,2446.222505579782
FDU47,OUT013,2321.8207087950486
FDT23,OUT010,-465.36642720650843
FDV11,OUT027,4194.950516781244
FDW47,OUT027,3390.3587089917105
FDY35,OUT046,927.4846492880924
FDP23,OUT046,3447.408028342922
FDO49,OUT018,682.516501107872
FDO49,OUT013,987.3086801713425
FDM25,OUT046,2806.7284497206306
FDN13,OUT035,1664.5355998840882
FDQ49,OUT018,2270.0386375532935
FDQ49,OUT010,734.7350895539389
FDN49,OUT017,821.2724765102635
FDP37,OUT035,2070.990806488453
FDK25,OUT018,2408.878004356313
FDP01,OUT046,2513.3698390980603
FDM25,OUT045,2922.979448096129
FDQ49,OUT049,2599.583459845413
FDL25,OUT013,1589.3049666851255
FDK25,OUT046,2661.862204651638
FDQ49,OUT035,2566.233401969867
FDM01,OUT045,1762.2108646268518
FDO01,OUT019,303.18955429613925
FDR37,OUT019,1085.2581506381061
FDM13,OUT027,3523.7517806003752
FDQ37,OUT017,3110.2672804362005
FDO13,OUT027,3986.5873477858595
FDO13,OUT018,2345.410896701611
FDQ49,OUT045,2600.091992380647
FDM13,OUT046,2135.6806338912484
FDP01,OUT013,2512.0593026075285
FDM13,OUT045,2169.3219066297434
FDL13,OUT027,5048.43890318706
FDO49,OUT035,1057.208625795076
FDQ37,OUT019,1188.8568890706297
FDN01,OUT017,2797.8790945068877
FDP49,OUT017,1095.523297157008
FDL25,OUT027,2947.7819151753943
FDL25,OUT045,1668.275399643517
FDP37,OUT049,2123.526496451632
FDL25,OUT046,1556.524073844503
FDN49,OUT027,2173.335702428686
FDM25,OUT019,974.5248546364787
FDN13,OUT027,3013.200610488917
FDK25,OUT013,2710.9455994167965
FDP01,OUT027,3844.955799542676
FDN25,OUT045,1076.3268604860887
FDR37,OUT018,2655.1284270042443
FDO01,OUT017,2217.8464695368666
FDO01,OUT035,2178.3578023855443
FDN25,OUT046,1101.9351002702501
FDN49,OUT045,900.7378583714103
FDN13,OUT018,1345.93322015069
FDN25,OUT017,1101.7794467992044
FDP37,OUT027,3398.3224159623887
FDM01,OUT049,1781.3959693259626
FDM13,OUT049,2202.045447083973
FDO49,OUT017,1064.0809327680827
FDN01,OUT013,2790.5521491379864
FDN49,OUT013,839.5363665736891
FDP37,OUT010,196.97276531588113
FDL13,OUT035,3706.7906497728613
FDO37,OUT046,3604.4345453913147
FDM25,OUT049,2874.796330495915
FDP37,OUT046,2036.472498316245
FDP49,OUT035,1113.915262774257
FDP01,OUT049,2558.996674870516
FDP01,OUT045,2588.1429517670467
FDQ37,OUT049,3093.8825673538545
FDO13,OUT046,2602.6860377494754
FDQ37,OUT045,3071.4541094528577
FDN01,OUT035,2837.0739543555715
FDL13,OUT046,3700.423046460093
FDQ37,OUT018,2762.807098947478
FDR37,OUT017,2918.4448516729076
FDL25,OUT035,1596.9665892957748
FDP01,OUT018,2219.059141688617
FDN25,OUT027,2429.553875108514
FDO01,OUT010,336.66602777273283
FDO13,OUT035,2689.042979965117
FDO01,OUT013,2188.443736016862
FDO49,OUT045,1042.4452705552021
FDS49,OUT027,2756.7889977019468
FDC26,OUT013,1858.1535062988235
FDG02,OUT049,3068.0001160148117
FDR49,OUT045,911.290610689874
FDZ25,OUT017,2817.9603228651704
FDX13,OUT019,2023.2538797969376
FDO38,OUT010,-517.6742788728379
FDM14,OUT018,1569.398127798276
FDM14,OUT013,1843.0454347010404
FDC50,OUT019,-317.30172301340053
FDK26,OUT010,1224.9561733735443
FDF50,OUT018,2840.3769430774632
FDI50,OUT019,1768.3753396091429
FDL26,OUT045,2598.030010640346
FDI02,OUT027,3256.144632426623
FDB14,OUT017,1651.8303372188946
FDL26,OUT046,2487.714078558578
FDS01,OUT035,2906.1964942013688
FDE02,OUT035,1635.3935249595113
FDY13,OUT046,1324.7047114201503
FDU01,OUT049,3048.642641613789
FDY01,OUT046,1912.6961481461876
FDG14,OUT049,2537.8737141210604
FDV49,OUT017,4146.687636885923
FDR13,OUT017,1999.3329229082674
FDZ37,OUT035,1588.243338750565
FDY25,OUT035,2940.1843031013764
FDT13,OUT045,3084.085672922575
FDO50,OUT045,1636.2971712715312
FDT13,OUT018,2713.5564620916575
FDD14,OUT027,4259.996168262287
FDY49,OUT018,2444.3082477588723
FDD14,OUT046,2880.8169003200674
FDU37,OUT019,-464.67330322048565
FDL14,OUT045,2604.219197784644
FDE38,OUT035,2739.8677615193956
FDR13,OUT045,2012.0035921962808
FDB50,OUT019,-558.8071829013852
FDK50,OUT019,775.7183987424846
FDE38,OUT049,2742.1073281702747
FDS37,OUT046,1940.7984170274965
FDB14,OUT049,1657.6864286225668
FDW25,OUT018,1176.389790170596
FDC14,OUT045,899.6242073393169
FDV25,OUT046,3489.571252969735
FDV25,OUT017,3514.9065182013865
FDB02,OUT017,2861.18860976241
FDZ01,OUT019,-58.441751589850355
FDH50,OUT049,3030.906211936243
FDN02,OUT018,2957.2718553203736
FDY25,OUT045,2971.8576469788254
FDJ50,OUT027,2360.614164988632
FDY01,OUT045,1963.9586025183576
FDE02,OUT018,1278.6413283798634
FDK38,OUT046,2390.700663397903
FDI50,OUT017,3719.5437981256127
FDX13,OUT035,3971.184018633072
FDU01,OUT018,2707.286341245959
FDK50,OUT049,2678.662119698087
FDA25,OUT027,3159.8834363240244
FDI02,OUT049,1931.0375231985172
FDF14,OUT013,2474.4024434152507
FDJ50,OUT046,1021.0755041053371
FDS01,OUT013,2899.9876254664587
FDL38,OUT017,1612.2856635871094
FDG02,OUT045,3103.355949801456
