Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDZ60,OUT013,1612.4136337499997
FDS36,OUT027,3175.335988157896
FDZ47,OUT045,1517.6348566210052
FDN12,OUT035,1612.4136337499997
FDU60,OUT046,2811.1814032128514
FDV36,OUT035,2197.1253670329656
FDX48,OUT045,2539.3942358778622
FDT24,OUT017,1103.1862133333336
FDT12,OUT019,542.9755395973151
FDO48,OUT035,3746.199157333333
FDU60,OUT013,2346.6487869387765
FDP36,OUT035,754.5960957264956
FDF24,OUT013,1339.5032925925927
FDW23,OUT017,544.7908499999998
FDQ24,OUT027,5669.1633514285695
FDI36,OUT045,3087.50751128205
FDZ12,OUT045,2055.9669563380266
FDM12,OUT049,3087.50751128205
FDK60,OUT027,2513.079854666666
FDP36,OUT045,754.5960957264956
FDN48,OUT017,1279.5742072398198
FDA47,OUT049,2811.1814032128514
FDZ47,OUT010,230.0085918128654
FDP48,OUT019,542.9755395973151
FDK24,OUT049,754.5960957264956
FDX24,OUT017,1279.5742072398198
FDJ60,OUT018,2346.6487869387765
FDL12,OUT018,876.3205797979799
FDW36,OUT013,1612.4136337499997
FDC48,OUT018,1279.5742072398198
FDM12,OUT046,3087.50751128205
FDV36,OUT046,2197.1253670329656
FDJ12,OUT010,542.9755395973151
FDV24,OUT027,4117.317712631579
FDV48,OUT045,1279.5742072398198
FDB12,OUT017,1772.5911826086956
FDZ59,OUT045,2384.0151261682236
FDY24,OUT046,876.3205797979799
FDA48,OUT013,3703.392655999999
FDP36,OUT027,1378.263185276074
FDS60,OUT010,384.48867398374006
FDZ60,OUT045,1612.4136337499997
FDZ48,OUT027,3175.335988157896
FDQ60,OUT013,1936.508247826086
FDA35,OUT045,2055.9669563380266
FDP24,OUT035,2197.1253670329656
FDG12,OUT013,1874.430959859155
FDT60,OUT049,2055.9669563380266
FDW48,OUT046,1339.5032925925927
FDB49,OUT013,1517.6348566210052
FDS12,OUT045,2055.9669563380266
FDC60,OUT013,1449.3843029239767
FDD48,OUT049,1874.430959859155
FDD48,OUT017,1874.430959859155
FDX60,OUT035,1339.5032925925927
FDW36,OUT045,1612.4136337499997
FDV24,OUT035,2384.0151261682236
FDL36,OUT035,1339.5032925925927
FDB37,OUT017,4145.374947486031
FDI36,OUT027,5669.1633514285695
FDB60,OUT027,5669.1633514285695
FDI48,OUT027,1378.263185276074
FDU48,OUT019,286.41777051282054
FDH48,OUT035,1339.5032925925927
FDM12,OUT027,5669.1633514285695
FDE36,OUT013,2346.6487869387765
FDN48,OUT049,1279.5742072398198
FDA48,OUT017,3703.392655999999
FDQ60,OUT049,2055.9669563380266
FDK48,OUT035,1103.1862133333336
FDH24,OUT045,2811.1814032128514
FDG60,OUT017,4145.374947486031
FDM36,OUT045,2997.407679041916
FDO12,OUT045,3087.50751128205
FDK36,OUT018,754.5960957264956
FDB49,OUT027,2513.079854666666
FDQ12,OUT049,4145.374947486031
FDI24,OUT018,2736.9684298755183
FDK60,OUT045,1517.6348566210052
FDY36,OUT013,1103.1862133333336
FDM24,OUT013,2346.6487869387765
FDK36,OUT010,130.3334905660377
FDR36,OUT018,544.7908499999998
FDV36,OUT018,1936.508247826086
FDJ12,OUT046,3746.199157333333
FDO36,OUT010,384.48867398374006
FDS48,OUT049,2539.3942358778622
FDV12,OUT019,230.0085918128654
FDH60,OUT035,2880.9695613636372
FDN24,OUT018,876.3205797979799
FDV48,OUT046,1449.3843029239767
FDN60,OUT013,2346.6487869387765
FDA35,OUT013,1936.508247826086
FDH12,OUT046,1612.4136337499997
FDY11,OUT027,1378.263185276074
FDY12,OUT027,1378.263185276074
FDS36,OUT018,1772.5911826086956
FDX48,OUT035,2539.3942358778622
FDH12,OUT010,230.0085918128654
FDL12,OUT049,876.3205797979799
FDC60,OUT035,1449.3843029239767
FDN24,OUT013,876.3205797979799
FDW60,OUT017,2736.9684298755183
FDX24,OUT010,230.0085918128654
FDM60,OUT027,1378.263185276074
FDT12,OUT049,3746.199157333333
FDI60,OUT017,1103.1862133333336
FDJ36,OUT046,1772.5911826086956
FDP48,OUT035,3389.2269793548367
FDY48,OUT027,2513.079854666666
FDO24,OUT018,2346.6487869387765
FDN48,OUT013,1339.5032925925927
FDE24,OUT046,2055.9669563380266
FDQ24,OUT035,4425.298447058823
FDC48,OUT045,1279.5742072398198
FDA47,OUT019,384.48867398374006
FDM60,OUT045,643.5588362068967
FDQ36,OUT027,1378.263185276074
FDL48,OUT045,754.5960957264956
FDI36,OUT035,3087.50751128205
FDZ36,OUT010,542.9755395973151
FDH60,OUT013,2880.9695613636372
FDI60,OUT035,1103.1862133333336
FDK36,OUT049,754.5960957264956
FDU12,OUT017,4425.298447058823
FDK24,OUT017,754.5960957264956
FDI24,OUT046,2736.9684298755183
FDY48,OUT049,1612.4136337499997
FDX12,OUT027,5669.1633514285695
FDI48,OUT046,754.5960957264956
FDX11,OUT017,3389.2269793548367
FDA36,OUT035,3389.2269793548367
FDI36,OUT010,542.9755395973151
FDH48,OUT046,1339.5032925925927
FDV12,OUT046,1517.6348566210052
FDO36,OUT045,2736.9684298755183
FDC37,OUT045,1612.4136337499997
FDH24,OUT019,384.48867398374006
FDX23,OUT045,1449.3843029239767
FDD48,OUT046,1874.430959859155
FDU48,OUT049,2197.1253670329656
FDC60,OUT018,1279.5742072398198
FDX24,OUT018,1279.5742072398198
FDT36,OUT019,130.3334905660377
FDZ59,OUT017,2384.0151261682236
FDO48,OUT017,3746.199157333333
FDA35,OUT035,2055.9669563380266
FDT60,OUT035,2055.9669563380266
FDH12,OUT018,1612.4136337499997
FDY60,OUT035,2055.9669563380266
FDQ60,OUT018,1936.508247826086
FDT60,OUT010,286.41777051282054
FDY60,OUT013,2346.6487869387765
FDA23,OUT010,230.0085918128654
FDU24,OUT018,1517.6348566210052
FDM12,OUT013,3087.50751128205
FDI60,OUT027,1378.263185276074
FDR36,OUT049,643.5588362068967
FDU11,OUT049,2055.9669563380266
FDU59,OUT017,2384.0151261682236
FDP23,OUT010,542.9755395973151
FDT59,OUT046,4145.374947486031
FDU35,OUT018,1517.6348566210052
FDQ47,OUT046,643.5588362068967
FDS23,OUT013,1936.508247826086
FDS35,OUT049,1103.1862133333336
FDX35,OUT018,3327.9525829268296
FDS59,OUT049,1772.5911826086956
FDY35,OUT013,544.7908499999998
FDY47,OUT019,286.41777051282054
FDN23,OUT018,2346.6487869387765
FDV23,OUT017,2055.9669563380266
FDP59,OUT017,1772.5911826086956
FDQ11,OUT010,542.9755395973151
FDX47,OUT045,2384.0151261682236
FDT11,OUT019,542.9755395973151
FDT59,OUT019,542.9755395973151
FDV47,OUT045,1339.5032925925927
FDW35,OUT013,544.7908499999998
FDQ23,OUT046,1612.4136337499997
FDU23,OUT017,2811.1814032128514
FDV11,OUT017,2736.9684298755183
FDO23,OUT046,1339.5032925925927
FDU59,OUT035,2384.0151261682236
FDP59,OUT035,1772.5911826086956
FDO11,OUT013,4425.298447058823
FDV35,OUT019,384.48867398374006
FDW59,OUT049,1279.5742072398198
FDQ59,OUT017,1279.5742072398198
FDV23,OUT049,2055.9669563380266
FDW35,OUT027,1378.263185276074
FDP59,OUT013,1772.5911826086956
FDX35,OUT027,5669.1633514285695
FDO11,OUT019,542.9755395973151
FDS47,OUT018,1279.5742072398198
FDT23,OUT027,2513.079854666666
FDT47,OUT013,1517.6348566210052
FDR59,OUT018,3327.9525829268296
FDS59,OUT017,1772.5911826086956
FDR35,OUT017,3087.50751128205
FDT11,OUT013,3087.50751128205
FDV35,OUT017,2539.3942358778622
FDW47,OUT035,2055.9669563380266
FDV23,OUT013,1936.508247826086
FDW11,OUT045,1103.1862133333336
FDU47,OUT027,3175.335988157896
FDW59,OUT027,2513.079854666666
FDX59,OUT017,544.7908499999998
FDR47,OUT013,2880.9695613636372
FDQ59,OUT049,1279.5742072398198
FDT59,OUT013,4145.374947486031
FDX59,OUT049,643.5588362068967
FDS11,OUT045,3746.199157333333
FDW11,OUT010,130.3334905660377
FDV59,OUT049,3746.199157333333
FDT47,OUT046,1517.6348566210052
FDP23,OUT019,542.9755395973151
FDW11,OUT046,876.3205797979799
FDS35,OUT035,1103.1862133333336
FDP11,OUT018,3327.9525829268296
FDP11,OUT049,3503.0489973333347
FDV59,OUT027,5669.1633514285695
FDR23,OUT046,2736.9684298755183
FDS23,OUT018,1936.508247826086
FDV11,OUT018,2997.407679041916
FDP23,OUT017,3746.199157333333
FDW11,OUT035,876.3205797979799
FDQ47,OUT019,130.3334905660377
FDQ23,OUT045,1612.4136337499997
FDW59,OUT018,1279.5742072398198
FDS47,OUT019,230.0085918128654
FDU11,OUT010,286.41777051282054
FDR47,OUT045,2880.9695613636372
FDX47,OUT010,384.48867398374006
FDO11,OUT045,4027.340974999999
FDQ23,OUT049,1612.4136337499997
FDV35,OUT027,4117.317712631579
FDR11,OUT046,2811.1814032128514
FDU35,OUT049,1517.6348566210052
FDT35,OUT035,2811.1814032128514
FDW47,OUT017,2055.9669563380266
FDX59,OUT010,130.3334905660377
FDT35,OUT013,2346.6487869387765
FDP59,OUT049,1772.5911826086956
FDX47,OUT035,2384.0151261682236
FDS47,OUT010,230.0085918128654
FDV35,OUT045,2539.3942358778622
FDR11,OUT010,384.48867398374006
FDT35,OUT027,4117.317712631579
FDZ35,OUT013,1772.5911826086956
FDU47,OUT035,2055.9669563380266
FDT59,OUT010,542.9755395973151
FDQ47,OUT049,643.5588362068967
FDV11,OUT013,2736.9684298755183
FDQ11,OUT013,4425.298447058823
FDP23,OUT049,3746.199157333333
FDT35,OUT045,2811.1814032128514
FDU59,OUT045,2384.0151261682236
FDO11,OUT035,4425.298447058823
FDX35,OUT035,3703.392655999999
FDU35,OUT035,1612.4136337499997
FDO11,OUT017,4425.298447058823
FDX59,OUT035,643.5588362068967
FDR11,OUT027,4117.317712631579
FDV59,OUT013,3746.199157333333
FDQ11,OUT049,4027.340974999999
FDQ11,OUT045,4027.340974999999
FDZ35,OUT019,230.0085918128654
FDR47,OUT046,2880.9695613636372
FDV59,OUT017,3746.199157333333
FDR23,OUT035,2736.9684298755183
FDT11,OUT045,3087.50751128205
FDQ47,OUT013,544.7908499999998
FDX35,OUT010,542.9755395973151
FDT35,OUT046,2811.1814032128514
FDT47,OUT035,1517.6348566210052
FDU59,OUT018,2346.6487869387765
FDU47,OUT046,2055.9669563380266
FDV23,OUT046,2055.9669563380266
FDU47,OUT049,2055.9669563380266
FDU11,OUT046,1874.430959859155
FDS59,OUT046,1772.5911826086956
FDV23,OUT010,286.41777051282054
FDQ11,OUT017,4425.298447058823
FDV47,OUT027,2513.079854666666
FDS23,OUT027,3175.335988157896
FDO23,OUT049,1517.6348566210052
FDT23,OUT017,1449.3843029239767
FDY47,OUT017,2055.9669563380266
FDS11,OUT018,3327.9525829268296
FDT47,OUT010,230.0085918128654
FDT11,OUT049,3087.50751128205
FDT23,OUT035,1449.3843029239767
FDW35,OUT046,643.5588362068967
FDN23,OUT017,2384.0151261682236
FDQ59,OUT018,1279.5742072398198
FDS11,OUT013,3746.199157333333
FDW47,OUT018,1936.508247826086
FDU11,OUT019,286.41777051282054
FDT47,OUT017,1517.6348566210052
FDT47,OUT018,1517.6348566210052
FDO11,OUT018,3327.9525829268296
FDY35,OUT017,754.5960957264956
FDR11,OUT018,2346.6487869387765
FDX35,OUT049,3503.0489973333347
FDQ23,OUT018,1612.4136337499997
FDP59,OUT019,230.0085918128654
FDR11,OUT017,2811.1814032128514
FDQ47,OUT027,1378.263185276074
FDU35,OUT017,1517.6348566210052
FDU35,OUT013,1517.6348566210052
FDV47,OUT046,1339.5032925925927
FDR47,OUT035,2880.9695613636372
FDR47,OUT019,542.9755395973151
FDT35,OUT049,2811.1814032128514
FDT35,OUT018,2346.6487869387765
FDV35,OUT013,2346.6487869387765
FDU47,OUT013,1936.508247826086
FDT23,OUT010,130.3334905660377
FDV11,OUT027,4117.317712631579
FDW47,OUT027,3175.335988157896
FDY35,OUT046,754.5960957264956
FDP23,OUT046,3746.199157333333
FDO49,OUT018,754.5960957264956
FDO49,OUT013,754.5960957264956
FDM25,OUT046,2997.407679041916
FDN13,OUT035,1517.6348566210052
FDQ49,OUT018,2346.6487869387765
FDQ49,OUT010,384.48867398374006
FDN49,OUT017,544.7908499999998
FDP37,OUT035,2197.1253670329656
FDK25,OUT018,2346.6487869387765
FDP01,OUT046,2539.3942358778622
FDM25,OUT045,2736.9684298755183
FDQ49,OUT049,2539.3942358778622
FDL25,OUT013,1449.3843029239767
FDK25,OUT046,2811.1814032128514
FDQ49,OUT035,2539.3942358778622
FDM01,OUT045,1772.5911826086956
FDO01,OUT019,286.41777051282054
FDR37,OUT019,542.9755395973151
FDM13,OUT027,3175.335988157896
FDQ37,OUT017,2880.9695613636372
FDO13,OUT027,4117.317712631579
FDO13,OUT018,2346.6487869387765
FDQ49,OUT045,2811.1814032128514
FDM13,OUT046,2055.9669563380266
FDP01,OUT013,2346.6487869387765
FDM13,OUT045,2055.9669563380266
FDL13,OUT027,5669.1633514285695
FDO49,OUT035,876.3205797979799
FDQ37,OUT019,542.9755395973151
FDN01,OUT017,2736.9684298755183
FDP49,OUT017,876.3205797979799
FDL25,OUT027,2513.079854666666
FDL25,OUT045,1279.5742072398198
FDP37,OUT049,2197.1253670329656
FDL25,OUT046,1449.3843029239767
FDN49,OUT027,1378.263185276074
FDM25,OUT019,384.48867398374006
FDN13,OUT027,2513.079854666666
FDK25,OUT013,2346.6487869387765
FDP01,OUT027,4117.317712631579
FDN25,OUT045,876.3205797979799
FDR37,OUT018,3389.2269793548367
FDO01,OUT017,2197.1253670329656
FDO01,OUT035,2197.1253670329656
FDN25,OUT046,876.3205797979799
FDN49,OUT045,643.5588362068967
FDN13,OUT018,1517.6348566210052
FDN25,OUT017,876.3205797979799
FDP37,OUT027,3175.335988157896
FDM01,OUT049,1772.5911826086956
FDM13,OUT049,2055.9669563380266
FDO49,OUT017,754.5960957264956
FDN01,OUT013,2997.407679041916
FDN49,OUT013,544.7908499999998
FDP37,OUT010,286.41777051282054
FDL13,OUT035,4145.374947486031
FDO37,OUT046,4145.374947486031
FDM25,OUT049,2736.9684298755183
FDP37,OUT046,2197.1253670329656
FDP49,OUT035,876.3205797979799
FDP01,OUT049,2539.3942358778622
FDP01,OUT045,2539.3942358778622
FDQ37,OUT049,2880.9695613636372
FDO13,OUT046,2384.0151261682236
FDQ37,OUT045,2880.9695613636372
FDN01,OUT035,2736.9684298755183
FDL13,OUT046,4145.374947486031
FDQ37,OUT018,2880.9695613636372
FDR37,OUT017,3389.2269793548367
FDL25,OUT035,1449.3843029239767
FDP01,OUT018,2346.6487869387765
FDN25,OUT027,1378.263185276074
FDO01,OUT010,286.41777051282054
FDO13,OUT035,2384.0151261682236
FDO01,OUT013,1936.508247826086
FDO49,OUT045,754.5960957264956
FDS49,OUT027,2513.079854666666
FDC26,OUT013,1612.4136337499997
FDG02,OUT049,3087.50751128205
FDR49,OUT045,754.5960957264956
FDZ25,OUT017,2811.1814032128514
FDX13,OUT019,542.9755395973151
FDO38,OUT010,130.3334905660377
FDM14,OUT018,1612.4136337499997
FDM14,OUT013,1612.4136337499997
FDC50,OUT019,230.0085918128654
FDK26,OUT010,542.9755395973151
FDF50,OUT018,3087.50751128205
FDI50,OUT019,542.9755395973151
FDL26,OUT045,2539.3942358778622
FDI02,OUT027,3175.335988157896
FDB14,OUT017,1279.5742072398198
FDL26,OUT046,2539.3942358778622
FDS01,OUT035,2736.9684298755183
FDE02,OUT035,1517.6348566210052
FDY13,OUT046,1103.1862133333336
FDU01,OUT049,2880.9695613636372
FDY01,OUT046,1874.430959859155
FDG14,OUT049,2539.3942358778622
FDV49,OUT017,4425.298447058823
FDR13,OUT017,1874.430959859155
FDZ37,OUT035,1449.3843029239767
FDY25,OUT035,3389.2269793548367
FDT13,OUT045,3087.50751128205
FDO50,OUT045,1279.5742072398198
FDT13,OUT018,3087.50751128205
FDD14,OUT027,5669.1633514285695
FDY49,OUT018,2346.6487869387765
FDD14,OUT046,2880.9695613636372
FDU37,OUT019,130.3334905660377
FDL14,OUT045,2384.0151261682236
FDE38,OUT035,2384.0151261682236
FDR13,OUT045,1874.430959859155
FDB50,OUT019,130.3334905660377
FDK50,OUT019,384.48867398374006
FDE38,OUT049,2384.0151261682236
FDS37,OUT046,1874.430959859155
FDB14,OUT049,1279.5742072398198
FDW25,OUT018,1279.5742072398198
FDC14,OUT045,643.5588362068967
FDV25,OUT046,3746.199157333333
FDV25,OUT017,3746.199157333333
FDB02,OUT017,2736.9684298755183
FDZ01,OUT019,230.0085918128654
FDH50,OUT049,3389.2269793548367
FDN02,OUT018,3327.9525829268296
FDY25,OUT045,3389.2269793548367
FDJ50,OUT027,1378.263185276074
FDY01,OUT045,1874.430959859155
FDE02,OUT018,1279.5742072398198
FDK38,OUT046,2384.0151261682236
FDI50,OUT017,4145.374947486031
FDX13,OUT035,4425.298447058823
FDU01,OUT018,2880.9695613636372
FDK50,OUT049,2384.0151261682236
FDA25,OUT027,2513.079854666666
FDI02,OUT049,1772.5911826086956
FDF14,OUT013,2346.6487869387765
FDJ50,OUT046,876.3205797979799
FDS01,OUT013,2736.9684298755183
FDL38,OUT017,1279.5742072398198
FDG02,OUT045,3087.50751128205
FDJ38,OUT045,3087.50751128205
FDK38,OUT019,384.48867398374006
