Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT60,OUT027,3438.0
FDS12,OUT046,2062.0
FDP12,OUT013,688.0
FDU48,OUT027,3534.0
FDB12,OUT045,1716.0
FDQ60,OUT046,1988.0
FDR60,OUT045,1268.0
FDI36,OUT017,3268.0
FDJ36,OUT013,1684.0
FDZ60,OUT046,1766.0
FDX48,OUT013,2512.0
FDZ12,OUT027,3712.0
FDU36,OUT017,1686.0
FDX60,OUT049,1348.0
FDJ12,OUT027,4800.0
FDD48,OUT027,3312.0
FDO48,OUT010,1642.0
FDL24,OUT046,2840.0
FDD36,OUT013,1932.0
FDP48,OUT010,1028.0
FDX12,OUT049,3908.0
FDE36,OUT046,2710.0
FDZ36,OUT049,3006.0
FDA11,OUT049,1580.0
FDN48,OUT010,-408.0
FDQ12,OUT013,3666.0
FDO36,OUT018,2584.0
FDA35,OUT018,1718.0
FDZ59,OUT035,2736.0
FDQ36,OUT013,634.0
FDF24,OUT046,1406.0
FDA11,OUT013,1562.0
FDQ12,OUT017,3728.0
FDP36,OUT046,886.0
FDA48,OUT027,4936.0
FDJ12,OUT018,3034.0
FDY12,OUT035,920.0
FDH12,OUT027,3160.0
FDA47,OUT035,2640.0
FDT36,OUT049,602.0
FDQ48,OUT049,1662.0
FDC60,OUT027,2892.0
FDZ47,OUT018,1328.0
FDY36,OUT035,1262.0
FDG60,OUT045,3714.0
FDM60,OUT019,-1210.0
FDT12,OUT035,3614.0
FDL12,OUT045,1020.0
FDY59,OUT017,1630.0
FDW23,OUT027,2096.0
FDX12,OUT017,3952.0
FDQ60,OUT035,1986.0
FDQ60,OUT027,3368.0
FDW24,OUT018,538.0
FDF12,OUT035,2394.0
FDM12,OUT045,3056.0
FDK48,OUT013,1270.0
FDV12,OUT010,-288.0
FDH24,OUT013,2540.0
FDX24,OUT049,1546.0
FDT48,OUT045,3178.0
FDR24,OUT046,1544.0
FDW60,OUT035,2872.0
FDG60,OUT010,1764.0
FDJ12,OUT035,3362.0
FDX12,OUT013,3860.0
FDV48,OUT035,1336.0
FDI36,OUT049,3208.0
FDD36,OUT045,1902.0
FDR12,OUT010,838.0
FDY60,OUT018,2014.0
FDT60,OUT013,1972.0
FDV36,OUT019,70.0
FDC37,OUT010,-162.0
FDJ60,OUT027,4124.0
FDE36,OUT010,704.0
FDV12,OUT027,3100.0
FDW12,OUT018,2084.0
FDK36,OUT045,824.0
FDW60,OUT046,2922.0
FDN24,OUT035,898.0
FDQ60,OUT017,2102.0
FDT36,OUT017,690.0
FDZ36,OUT019,1076.0
FDM24,OUT010,516.0
FDI48,OUT045,884.0
FDS24,OUT017,1604.0
FDQ48,OUT045,1650.0
FDV36,OUT013,2060.0
FDK48,OUT010,-682.0
FDR48,OUT046,2460.0
FDX11,OUT027,4352.0
FDK48,OUT018,910.0
FDY11,OUT045,1132.0
FDR12,OUT046,2806.0
FDG60,OUT018,3440.0
FDO12,OUT027,4530.0
FDC37,OUT046,1760.0
FDU60,OUT027,4138.0
FDX36,OUT027,5020.0
FDJ36,OUT018,1352.0
FDA23,OUT018,1342.0
FDS60,OUT017,2970.0
FDE24,OUT013,2264.0
FDR36,OUT027,2200.0
FDV60,OUT046,3198.0
FDH60,OUT018,2824.0
FDH24,OUT027,3964.0
FDY11,OUT035,1184.0
FDO60,OUT049,788.0
FDL36,OUT046,1524.0
FDB37,OUT018,3538.0
FDQ24,OUT046,3988.0
FDI12,OUT035,1458.0
FDI12,OUT018,1168.0
FDC37,OUT018,1420.0
FDQ12,OUT018,3326.0
FDB36,OUT049,2138.0
FDC48,OUT013,1348.0
FDX48,OUT046,2548.0
FDU48,OUT046,2166.0
FDR48,OUT019,462.0
FDN12,OUT049,1798.0
FDD36,OUT046,1942.0
FDB12,OUT027,3110.0
FDM36,OUT018,2476.0
FDP36,OUT049,898.0
FDO24,OUT017,2592.0
FDC37,OUT035,1774.0
FDA36,OUT046,2982.0
FDD48,OUT013,1868.0
FDL24,OUT017,2916.0
FDA48,OUT035,3514.0
FDU60,OUT049,2754.0
FDX36,OUT035,3616.0
FDF24,OUT045,1354.0
FDO48,OUT027,4972.0
FDI24,OUT049,2858.0
FDI48,OUT018,628.0
FDU48,OUT013,2116.0
FDV12,OUT045,1612.0
FDZ23,OUT019,1036.0
FDZ47,OUT019,-266.0
FDD48,OUT035,1876.0
FDT48,OUT035,3202.0
FDL12,OUT010,-886.0
FDI12,OUT027,2906.0
FDL12,OUT017,1080.0
FDI36,OUT013,3174.0
FDJ48,OUT018,3624.0
FDC48,OUT049,1400.0
FDD36,OUT017,2042.0
FDC37,OUT017,1822.0
FDB60,OUT019,1176.0
FDZ47,OUT013,1638.0
FDY48,OUT017,1760.0
FDX36,OUT010,1672.0
FDJ60,OUT010,758.0
FDO36,OUT046,2878.0
FDP24,OUT018,1628.0
FDY36,OUT010,-726.0
FDS60,OUT049,2918.0
FDM60,OUT035,752.0
FDZ23,OUT017,3118.0
FDN48,OUT046,1540.0
FDK60,OUT013,1638.0
FDS24,OUT019,-498.0
FDO48,OUT049,3600.0
FDA36,OUT049,2970.0
FDH48,OUT027,2822.0
FDU36,OUT045,1622.0
FDS48,OUT018,2120.0
FDB37,OUT045,3858.0
FDM12,OUT018,2722.0
FDE24,OUT049,2272.0
FDV36,OUT049,2054.0
FDO60,OUT045,770.0
FDI48,OUT019,-1022.0
FDB49,OUT035,1694.0
FDX48,OUT049,2518.0
FDY12,OUT049,928.0
FDS12,OUT049,2026.0
FDB60,OUT046,3142.0
FDY60,OUT049,2360.0
FDP48,OUT013,2948.0
FDK24,OUT013,754.0
FDO36,OUT017,2960.0
FDY36,OUT018,934.0
FDZ48,OUT013,1830.0
FDJ48,OUT049,3964.0
FDZ12,OUT035,2290.0
FDY24,OUT027,2388.0
FDA23,OUT045,1630.0
FDZ12,OUT017,2404.0
FDO24,OUT019,624.0
FDF12,OUT049,2372.0
FDM12,OUT019,1088.0
FDX23,OUT027,3008.0
FDR24,OUT019,-436.0
FDZ23,OUT046,3046.0
FDZ60,OUT013,1752.0
FDS36,OUT027,3232.0
FDZ47,OUT045,1622.0
FDN12,OUT035,1794.0
FDU60,OUT046,2762.0
FDV36,OUT035,2058.0
FDX48,OUT045,2482.0
FDT24,OUT017,1358.0
FDT12,OUT019,1702.0
FDO48,OUT035,3568.0
FDU60,OUT013,2710.0
FDP36,OUT035,928.0
FDF24,OUT013,1402.0
FDW23,OUT017,754.0
FDQ24,OUT027,5402.0
FDI36,OUT045,3158.0
FDZ12,OUT045,2252.0
FDM12,OUT049,3048.0
FDK60,OUT027,3046.0
FDP36,OUT045,872.0
FDN48,OUT017,1630.0
FDA47,OUT049,2664.0
FDZ47,OUT010,-278.0
FDP48,OUT019,1036.0
FDK24,OUT049,800.0
FDX24,OUT017,1612.0
FDJ60,OUT018,2340.0
FDL12,OUT018,712.0
FDW36,OUT013,1748.0
FDC48,OUT018,1026.0
FDM12,OUT046,3062.0
FDV36,OUT046,2076.0
FDJ12,OUT010,1440.0
FDV24,OUT027,3804.0
FDV48,OUT045,1314.0
FDB12,OUT017,1834.0
FDZ59,OUT045,2684.0
FDY24,OUT046,952.0
FDA48,OUT013,3530.0
FDP36,OUT027,2340.0
FDS60,OUT010,932.0
FDZ60,OUT045,1712.0
FDZ48,OUT027,3232.0
FDQ60,OUT013,1994.0
FDA35,OUT045,1974.0
FDP24,OUT035,1950.0
FDG12,OUT013,1968.0
FDT60,OUT049,2048.0
FDW48,OUT046,1340.0
FDB49,OUT013,1648.0
FDS12,OUT045,1980.0
FDC60,OUT013,1502.0
FDD48,OUT049,1888.0
FDD48,OUT017,1954.0
FDX60,OUT035,1296.0
FDW36,OUT045,1718.0
FDV24,OUT035,2410.0
FDL36,OUT035,1464.0
FDB37,OUT017,3928.0
FDI36,OUT027,4596.0
FDB60,OUT027,4512.0
FDI48,OUT027,2348.0
FDU48,OUT019,166.0
FDH48,OUT035,1414.0
FDM12,OUT027,4492.0
FDE36,OUT013,2670.0
FDN48,OUT049,1510.0
FDA48,OUT017,3596.0
FDQ60,OUT049,1992.0
FDK48,OUT035,1232.0
FDH24,OUT045,2512.0
FDG60,OUT017,3798.0
FDM36,OUT045,2786.0
FDO12,OUT045,3092.0
FDK36,OUT018,526.0
FDB49,OUT027,3084.0
FDQ12,OUT049,3672.0
FDI24,OUT018,2534.0
FDK60,OUT045,1622.0
FDY36,OUT013,1234.0
FDM24,OUT013,2482.0
FDK36,OUT010,-1100.0
FDR36,OUT018,470.0
FDV36,OUT018,1732.0
FDJ12,OUT046,3356.0
FDO36,OUT010,928.0
FDS48,OUT049,2414.0
FDV12,OUT019,-340.0
FDH60,OUT035,3162.0
FDN24,OUT018,590.0
FDV48,OUT046,1378.0
FDN60,OUT013,2548.0
FDA35,OUT013,1990.0
FDH12,OUT046,1762.0
FDY11,OUT027,2536.0
FDY12,OUT027,2304.0
FDS36,OUT018,1536.0
FDX48,OUT035,2504.0
FDH12,OUT010,-238.0
FDL12,OUT049,1060.0
FDC60,OUT035,1518.0
FDN24,OUT013,884.0
FDW60,OUT017,2938.0
FDX24,OUT010,-424.0
FDM60,OUT027,2156.0
FDT12,OUT049,3616.0
FDI60,OUT017,1222.0
FDJ36,OUT046,1742.0
FDP48,OUT035,2956.0
FDY48,OUT027,3114.0
FDO24,OUT018,2218.0
FDN48,OUT013,1472.0
FDE24,OUT046,2304.0
FDQ24,OUT035,4002.0
FDC48,OUT045,1330.0
FDA47,OUT019,660.0
FDM60,OUT045,740.0
FDQ36,OUT027,2120.0
FDL48,OUT045,866.0
FDI36,OUT035,3178.0
FDZ36,OUT010,1074.0
FDH60,OUT013,3172.0
FDI60,OUT035,1122.0
FDK36,OUT049,870.0
FDU12,OUT017,4300.0
FDK24,OUT017,886.0
FDI24,OUT046,2834.0
FDY48,OUT049,1690.0
FDX12,OUT027,5316.0
FDI48,OUT046,910.0
FDX11,OUT017,3040.0
FDA36,OUT035,2954.0
FDI36,OUT010,1208.0
FDH48,OUT046,1446.0
FDV12,OUT046,1690.0
FDO36,OUT045,2838.0
FDC37,OUT045,1732.0
FDH24,OUT019,610.0
FDX23,OUT045,1522.0
FDD48,OUT046,1874.0
FDU48,OUT049,2126.0
FDC60,OUT018,1160.0
FDX24,OUT018,1230.0
FDT36,OUT019,-1340.0
FDZ59,OUT017,2820.0
FDO48,OUT017,3668.0
FDA35,OUT035,2054.0
FDT60,OUT035,2012.0
FDH12,OUT018,1396.0
FDY60,OUT035,2338.0
FDQ60,OUT018,1666.0
FDT60,OUT010,60.0
FDY60,OUT013,2374.0
FDA23,OUT010,-312.0
FDU24,OUT018,1254.0
FDM12,OUT013,3026.0
FDI60,OUT027,2516.0
FDR36,OUT049,786.0
FDU11,OUT049,2014.0
FDU59,OUT017,2746.0
FDP23,OUT010,1556.0
FDT59,OUT046,3722.0
FDU35,OUT018,1332.0
FDQ47,OUT046,708.0
FDS23,OUT013,2094.0
FDS35,OUT049,1122.0
FDX35,OUT018,3344.0
FDS59,OUT049,1854.0
FDY35,OUT013,824.0
FDY47,OUT019,222.0
FDN23,OUT018,2072.0
FDV23,OUT017,2142.0
FDP59,OUT017,1804.0
FDQ11,OUT010,2200.0
FDX47,OUT045,2580.0
FDT11,OUT019,1112.0
FDT59,OUT019,1744.0
FDV47,OUT045,1404.0
FDW35,OUT013,762.0
FDQ23,OUT046,1752.0
FDU23,OUT017,2804.0
FDV11,OUT017,2980.0
FDO23,OUT046,1560.0
FDU59,OUT035,2604.0
FDP59,OUT035,1746.0
FDO11,OUT013,4038.0
FDV35,OUT019,538.0
FDW59,OUT049,1412.0
FDQ59,OUT017,1532.0
FDV23,OUT049,2060.0
FDW35,OUT027,2188.0
FDP59,OUT013,1776.0
FDX35,OUT027,5086.0
FDO11,OUT019,2086.0
FDS47,OUT018,1160.0
FDT23,OUT027,2792.0
FDT47,OUT013,1644.0
FDR59,OUT018,3906.0
FDS59,OUT017,1964.0
FDR35,OUT017,3294.0
FDT11,OUT013,3070.0
FDV35,OUT017,2586.0
FDW47,OUT035,1980.0
FDV23,OUT013,2002.0
FDW11,OUT045,1062.0
FDU47,OUT027,3740.0
FDW59,OUT027,2848.0
FDX59,OUT017,724.0
FDR47,OUT013,3112.0
FDQ59,OUT049,1486.0
FDT59,OUT013,3680.0
FDX59,OUT049,666.0
FDS11,OUT045,3566.0
FDW11,OUT010,-872.0
FDV59,OUT049,3482.0
FDT47,OUT046,1656.0
FDP23,OUT019,1536.0
FDW11,OUT046,1068.0
FDS35,OUT035,1098.0
FDP11,OUT018,3204.0
FDP11,OUT049,3532.0
FDV59,OUT027,4908.0
FDR23,OUT046,2842.0
FDS23,OUT018,1796.0
FDV11,OUT018,2526.0
FDP23,OUT017,3574.0
FDW11,OUT035,1068.0
FDQ47,OUT019,-1328.0
FDQ23,OUT045,1718.0
FDW59,OUT018,1118.0
FDS47,OUT019,-518.0
FDU11,OUT010,36.0
FDR47,OUT045,3104.0
FDX47,OUT010,644.0
FDO11,OUT045,4034.0
FDQ23,OUT049,1694.0
FDV35,OUT027,3944.0
FDR11,OUT046,2652.0
FDU35,OUT049,1662.0
FDT35,OUT035,2772.0
FDW47,OUT017,2094.0
FDX59,OUT010,-1306.0
FDT35,OUT013,2710.0
FDP59,OUT049,1786.0
FDX47,OUT035,2572.0
FDS47,OUT010,-522.0
FDV35,OUT045,2470.0
FDR11,OUT010,642.0
FDT35,OUT027,4188.0
FDZ35,OUT013,1756.0
FDU47,OUT035,2290.0
FDT59,OUT010,1790.0
FDQ47,OUT049,688.0
FDV11,OUT013,2878.0
FDQ11,OUT013,4124.0
FDP23,OUT049,3510.0
FDT35,OUT045,2758.0
FDU59,OUT045,2610.0
FDO11,OUT035,4054.0
FDX35,OUT035,3676.0
FDU35,OUT035,1672.0
FDO11,OUT017,4114.0
FDX59,OUT035,660.0
FDR11,OUT027,4028.0
FDV59,OUT013,3474.0
FDQ11,OUT049,4124.0
FDQ11,OUT045,4114.0
FDZ35,OUT019,-180.0
FDR47,OUT046,3166.0
FDV59,OUT017,3574.0
FDR23,OUT035,2832.0
FDT11,OUT045,3068.0
FDQ47,OUT013,636.0
FDX35,OUT010,1766.0
FDT35,OUT046,2794.0
FDT47,OUT035,1646.0
FDU59,OUT018,2296.0
FDU47,OUT046,2352.0
FDV23,OUT046,2054.0
FDU47,OUT049,2300.0
FDU11,OUT046,1978.0
FDS59,OUT046,1846.0
FDV23,OUT010,100.0
FDQ11,OUT017,4246.0
FDV47,OUT027,2828.0
FDS23,OUT027,3500.0
FDO23,OUT049,1568.0
FDT23,OUT017,1438.0
FDY47,OUT017,2226.0
FDS11,OUT018,3320.0
FDT47,OUT010,-306.0
FDT11,OUT049,3052.0
FDT23,OUT035,1384.0
FDW35,OUT046,786.0
FDN23,OUT017,2482.0
FDQ59,OUT018,1142.0
FDS11,OUT013,3644.0
FDW47,OUT018,1674.0
FDU11,OUT019,18.0
FDT47,OUT017,1740.0
FDT47,OUT018,1368.0
FDO11,OUT018,3686.0
FDY35,OUT017,944.0
FDR11,OUT018,2310.0
FDX35,OUT049,3696.0
FDQ23,OUT018,1372.0
FDP59,OUT019,-200.0
FDR11,OUT017,2682.0
FDQ47,OUT027,2104.0
FDU35,OUT017,1718.0
FDU35,OUT013,1618.0
FDV47,OUT046,1414.0
FDR47,OUT035,3112.0
FDR47,OUT019,1158.0
FDT35,OUT049,2760.0
FDT35,OUT018,2460.0
FDV35,OUT013,2472.0
FDU47,OUT013,2328.0
FDT23,OUT010,-614.0
FDV11,OUT027,4296.0
FDW47,OUT027,3452.0
FDY35,OUT046,888.0
FDP23,OUT046,3546.0
FDO49,OUT018,616.0
FDO49,OUT013,926.0
FDM25,OUT046,2888.0
FDN13,OUT035,1662.0
FDQ49,OUT018,2288.0
FDQ49,OUT010,692.0
FDN49,OUT017,836.0
FDP37,OUT035,2086.0
FDK25,OUT018,2458.0
FDP01,OUT046,2582.0
FDM25,OUT045,2880.0
FDQ49,OUT049,2614.0
FDL25,OUT013,1580.0
FDK25,OUT046,2756.0
FDQ49,OUT035,2578.0
FDM01,OUT045,1718.0
FDO01,OUT019,234.0
FDR37,OUT019,1066.0
FDM13,OUT027,3612.0
FDQ37,OUT017,3242.0
FDO13,OUT027,4100.0
FDO13,OUT018,2378.0
FDQ49,OUT045,2588.0
FDM13,OUT046,2192.0
FDP01,OUT013,2536.0
FDM13,OUT045,2148.0
FDL13,OUT027,5208.0
FDO49,OUT035,990.0
FDQ37,OUT019,1198.0
FDN01,OUT017,2950.0
FDP49,OUT017,1112.0
FDL25,OUT027,3016.0
FDL25,OUT045,1576.0
FDP37,OUT049,2144.0
FDL25,OUT046,1590.0
FDN49,OUT027,2200.0
FDM25,OUT019,954.0
FDN13,OUT027,3096.0
FDK25,OUT013,2764.0
FDP01,OUT027,3944.0
FDN25,OUT045,992.0
FDR37,OUT018,2698.0
FDO01,OUT017,2282.0
FDO01,OUT035,2166.0
FDN25,OUT046,1096.0
FDN49,OUT045,770.0
FDN13,OUT018,1348.0
FDN25,OUT017,1116.0
FDP37,OUT027,3500.0
FDM01,OUT049,1766.0
FDM13,OUT049,2208.0
FDO49,OUT017,1072.0
FDN01,OUT013,2838.0
FDN49,OUT013,792.0
FDP37,OUT010,132.0
FDL13,OUT035,3780.0
FDO37,OUT046,3726.0
FDM25,OUT049,2912.0
FDP37,OUT046,2106.0
FDP49,OUT035,1056.0
FDP01,OUT049,2576.0
FDP01,OUT045,2530.0
FDQ37,OUT049,3152.0
FDO13,OUT046,2682.0
FDQ37,OUT045,3092.0
FDN01,OUT035,2880.0
FDL13,OUT046,3828.0
FDQ37,OUT018,2824.0
FDR37,OUT017,3068.0
FDL25,OUT035,1578.0
FDP01,OUT018,2238.0
FDN25,OUT027,2456.0
FDO01,OUT010,228.0
FDO13,OUT035,2718.0
FDO01,OUT013,2188.0
FDO49,OUT045,910.0
FDS49,OUT027,2812.0
FDC26,OUT013,1872.0
FDG02,OUT049,3110.0
FDR49,OUT045,832.0
FDZ25,OUT017,2916.0
FDX13,OUT019,2062.0
FDO38,OUT010,-602.0
FDM14,OUT018,1554.0
FDM14,OUT013,1832.0
FDC50,OUT019,-366.0
FDK26,OUT010,1166.0
FDF50,OUT018,2912.0
FDI50,OUT019,1780.0
FDL26,OUT045,2552.0
FDI02,OUT027,3336.0
FDB14,OUT017,1708.0
FDL26,OUT046,2566.0
FDS01,OUT035,2940.0
FDE02,OUT035,1626.0
FDY13,OUT046,1334.0
FDU01,OUT049,3096.0
FDY01,OUT046,1974.0
FDG14,OUT049,2554.0
FDV49,OUT017,4360.0
FDR13,OUT017,2096.0
FDZ37,OUT035,1546.0
FDY25,OUT035,2978.0
FDT13,OUT045,3052.0
FDO50,OUT045,1542.0
FDT13,OUT018,2758.0
FDD14,OUT027,4412.0
FDY49,OUT018,2466.0
FDD14,OUT046,3000.0
FDU37,OUT019,-540.0
FDL14,OUT045,2582.0
FDE38,OUT035,2770.0
FDR13,OUT045,1958.0
FDB50,OUT019,-614.0
FDK50,OUT019,744.0
FDE38,OUT049,2774.0
FDS37,OUT046,1982.0
FDB14,OUT049,1640.0
FDW25,OUT018,1146.0
FDC14,OUT045,792.0
FDV25,OUT046,3612.0
FDV25,OUT017,3700.0
FDB02,OUT017,3014.0
FDZ01,OUT019,-148.0
FDH50,OUT049,3076.0
FDN02,OUT018,3026.0
FDY25,OUT045,2976.0
FDJ50,OUT027,2384.0
FDY01,OUT045,1938.0
FDE02,OUT018,1260.0
FDK38,OUT046,2460.0
FDI50,OUT017,3864.0
FDX13,OUT035,4064.0
FDU01,OUT018,2756.0
FDK50,OUT049,2704.0
FDA25,OUT027,3228.0
FDI02,OUT049,1930.0
FDF14,OUT013,2498.0
FDJ50,OUT046,1014.0
FDS01,OUT013,2944.0
FDL38,OUT017,1646.0
FDG02,OUT045,3110.0
FDJ38,OUT045,3118.0
FDK38,OUT019,504.0
FDB50,OUT035,1358.0
FDB38,OUT010,768.0
FDC26,OUT027,3260.0
FDE14,OUT027,3184.0
FDY37,OUT049,2406.0
FDD38,OUT018,1468.0
FDL14,OUT027,4004.0
FDL26,OUT035,2554.0
FDF38,OUT045,796.0
FDM38,OUT027,2440.0
FDA37,OUT045,2082.0
FDH26,OUT017,2456.0
FDA49,OUT018,1174.0
FDG14,OUT035,2554.0
FDY37,OUT017,2474.0
FDV01,OUT013,2574.0
FDG50,OUT027,2972.0
FDF38,OUT049,808.0
FDQ25,OUT013,2834.0
FDT01,OUT010,1520.0
FDY01,OUT017,2068.0
FDA25,OUT013,1764.0
FDT01,OUT035,3498.0
FDS01,OUT010,1018.0
FDP13,OUT045,748.0
FDV13,OUT045,1542.0
FDF14,OUT027,3936.0
FDZ37,OUT017,1654.0
FDF50,OUT046,3246.0
FDL14,OUT018,2328.0
FDX13,OUT010,2078.0
FDX13,OUT049,4042.0
FDV37,OUT018,2956.0
FDL02,OUT035,1808.0
FDO25,OUT045,3408.0
FDN50,OUT045,1650.0
FDP13,OUT010,-1154.0
FDW37,OUT018,1224.0
FDF02,OUT046,1774.0
FDT13,OUT013,3060.0
FDA49,OUT045,1476.0
FDF38,OUT027,2216.0
FDJ50,OUT010,-958.0
FDM14,OUT017,1938.0
FDJ26,OUT010,1584.0
FDU01,OUT035,3062.0
FDO50,OUT035,1572.0
FDE50,OUT017,3184.0
FDD02,OUT019,12.0
FDF26,OUT049,2564.0
FDV25,OUT035,3614.0
FDT49,OUT010,-168.0
FDR13,OUT027,3420.0
FDN38,OUT049,4062.0
FDE26,OUT018,2066.0
FDF26,OUT013,2560.0
FDE38,OUT045,2710.0
FDD14,OUT017,3074.0
FDP38,OUT018,630.0
FDZ13,OUT049,986.0
FDZ37,OUT018,1240.0
FDJ14,OUT045,1424.0
FDJ38,OUT019,1188.0
FDN38,OUT010,2124.0
FDW01,OUT018,2192.0
FDL02,OUT045,1782.0
FDR01,OUT046,3300.0
FDQ01,OUT013,4144.0
FDN38,OUT017,4178.0
FDE02,OUT010,-336.0
FDF02,OUT027,3160.0
FDE14,OUT017,1802.0
FDC14,OUT035,836.0
FDZ25,OUT035,2870.0
FDZ13,OUT010,-1040.0
FDF38,OUT035,844.0
FDG14,OUT018,2218.0
FDF26,OUT046,2598.0
FDE38,OUT017,2844.0
FDL02,OUT027,3248.0
FDE38,OUT019,760.0
FDN50,OUT046,1684.0
FDX25,OUT045,2948.0
FDR49,OUT027,2272.0
FDD02,OUT018,1680.0
FDO25,OUT017,3490.0
FDP38,OUT046,950.0
FDB26,OUT018,682.0
FDZ25,OUT049,2858.0
FDB50,OUT027,2774.0
FDO25,OUT013,3408.0
FDE26,OUT019,404.0
FDH14,OUT027,3816.0
FDW01,OUT045,2490.0
FDK02,OUT027,3420.0
FDJ02,OUT018,2160.0
FDH14,OUT018,2028.0
FDZ37,OUT045,1556.0
FDX49,OUT049,3808.0
FDF38,OUT018,522.0
FDJ14,OUT018,1142.0
FDL02,OUT018,1532.0
FDB02,OUT049,2942.0
FDY37,OUT018,2084.0
FDJ38,OUT027,4542.0
FDA37,OUT019,194.0
FDK50,OUT045,2658.0
FDX49,OUT046,3840.0
FDA13,OUT010,-1254.0
FDA37,OUT027,3556.0
FDS25,OUT035,1896.0
FDG38,OUT035,1514.0
FDT01,OUT013,3456.0
FDK50,OUT046,2674.0
FDO38,OUT035,1368.0
FDI50,OUT046,3806.0
FDF50,OUT017,3266.0
FDZ49,OUT017,3718.0
FDU49,OUT046,1582.0
FDG50,OUT019,-402.0
FDK02,OUT046,2004.0
FDE50,OUT049,3098.0
FDC26,OUT017,1974.0
FDJ50,OUT018,648.0
FDC38,OUT018,1894.0
FDU37,OUT017,1500.0
FDR13,OUT035,1988.0
FDV37,OUT017,3320.0
FDH02,OUT010,-330.0
FDS13,OUT035,4246.0
FDT01,OUT018,3176.0
FDX01,OUT046,2008.0
FDB50,OUT013,1352.0
FDW37,OUT046,1594.0
FDE02,OUT045,1582.0
FDU13,OUT027,3862.0
FDY25,OUT049,2982.0
FDA37,OUT049,2138.0
FDH38,OUT045,1974.0
FDE26,OUT017,2502.0
FDJ02,OUT010,570.0
FDD50,OUT045,2740.0
FDF02,OUT010,-180.0
FDV01,OUT035,2596.0
FDY37,OUT010,490.0
FDJ02,OUT013,2462.0
FDL14,OUT013,2600.0
FDI38,OUT018,3088.0
FDN50,OUT019,-288.0
FDJ50,OUT013,970.0
FDP38,OUT035,956.0
FDE26,OUT027,3824.0
FDQ01,OUT027,5520.0
FDN38,OUT027,5488.0
FDX25,OUT013,2976.0
FDG26,OUT046,4166.0
FDJ50,OUT017,1098.0
FDV13,OUT017,1666.0
FDD26,OUT049,3072.0
FDY13,OUT027,2784.0
FDA37,OUT017,2234.0
FDJ02,OUT027,3884.0
FDJ26,OUT013,3480.0
FDE38,OUT018,2390.0
FDT37,OUT018,3774.0
FDS25,OUT019,-80.0
FDS25,OUT049,1874.0
FDU01,OUT013,3060.0
FDC02,OUT045,4192.0
FDE26,OUT035,2392.0
FDH02,OUT035,1582.0
FDC50,OUT013,1598.0
FDK02,OUT045,2000.0
FDR25,OUT035,4324.0
FDW49,OUT010,974.0
FDW37,OUT013,1524.0
FDF02,OUT035,1760.0
FDJ14,OUT035,1458.0
FDQ13,OUT046,1488.0
FDN50,OUT017,1724.0
