Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDQ59,OUT017,1335.1786749999994
FDV23,OUT049,2065.183112280702
FDW35,OUT027,1378.2631852760742
FDP59,OUT013,1784.4287381818172
FDX35,OUT027,6280.890879999999
FDO11,OUT019,584.7577647727275
FDS47,OUT018,1335.1786749999994
FDT23,OUT027,2517.8820884848487
FDT47,OUT013,1559.3429752688176
FDR59,OUT018,3327.9525829268296
FDS59,OUT017,1784.4287381818172
FDR35,OUT017,2793.821916778524
FDT11,OUT013,2793.821916778524
FDV35,OUT017,2453.7477006993004
FDW47,OUT035,1864.5118683333321
FDV23,OUT013,2065.183112280702
FDW11,OUT045,1103.1862133333327
FDU47,OUT027,3242.0620715328487
FDW59,OUT027,2517.8820884848487
FDX59,OUT017,583.8145788617884
FDR47,OUT013,3105.0415249999987
FDQ59,OUT049,1335.1786749999994
FDT59,OUT013,4161.868242857145
FDX59,OUT049,583.8145788617884
FDS11,OUT045,3717.6324421768686
FDW11,OUT010,165.91858165137612
FDV59,OUT049,3717.6324421768686
FDT47,OUT046,1559.3429752688176
FDP23,OUT019,584.7577647727275
FDW11,OUT046,933.6314425287359
FDS35,OUT035,1103.1862133333327
FDP11,OUT018,3327.9525829268296
FDP11,OUT049,3731.420335025383
FDV59,OUT027,5329.314724444444
FDR23,OUT046,2551.843596747969
FDS23,OUT018,1752.2524400000004
FDV11,OUT018,2888.49101011236
FDP23,OUT017,3717.6324421768686
FDW11,OUT035,933.6314425287359
FDQ47,OUT019,92.67548155339806
FDQ23,OUT045,1879.0540499999997
FDW59,OUT018,1213.509493069307
FDS47,OUT019,219.2185209302326
FDU11,OUT010,281.4820818181817
FDR47,OUT045,3105.0415249999987
FDX47,OUT010,346.89728372093026
FDO11,OUT045,4027.3409749999983
FDQ23,OUT049,1879.0540499999997
FDV35,OUT027,4117.317712631578
FDR11,OUT046,2222.6712822580653
FDU35,OUT049,1559.3429752688176
FDT35,OUT035,2453.7477006993004
FDW47,OUT017,1864.5118683333321
FDX59,OUT010,92.67548155339806
FDT35,OUT013,2453.7477006993004
FDP59,OUT049,1784.4287381818172
FDX47,OUT035,2222.6712822580653
FDS47,OUT010,219.2185209302326
FDV35,OUT045,2453.7477006993004
FDR11,OUT010,346.89728372093026
FDT35,OUT027,4117.317712631578
FDZ35,OUT013,1784.4287381818172
FDU47,OUT035,2140.5192583333323
FDT59,OUT010,584.7577647727275
FDQ47,OUT049,583.8145788617884
FDV11,OUT013,2888.49101011236
FDQ11,OUT013,4425.298447058823
FDP23,OUT049,3717.6324421768686
FDT35,OUT045,2453.7477006993004
FDU59,OUT045,2611.459542342343
FDO11,OUT035,4425.298447058823
FDX35,OUT035,3731.420335025383
FDU35,OUT035,1879.0540499999997
FDO11,OUT017,4425.298447058823
FDX59,OUT035,583.8145788617884
FDR11,OUT027,4117.317712631578
FDV59,OUT013,3717.6324421768686
FDQ11,OUT049,4027.3409749999983
FDQ11,OUT045,4027.3409749999983
FDZ35,OUT019,219.2185209302326
FDR47,OUT046,3105.0415249999987
FDV59,OUT017,3717.6324421768686
FDR23,OUT035,2888.49101011236
FDT11,OUT045,2793.821916778524
FDQ47,OUT013,507.046403669725
FDX35,OUT010,584.7577647727275
FDT35,OUT046,2453.7477006993004
FDT47,OUT035,1559.3429752688176
FDU59,OUT018,2232.8470218487387
FDU47,OUT046,2227.6349584158415
FDV23,OUT046,2065.183112280702
FDU47,OUT049,2140.5192583333323
FDU11,OUT046,2065.183112280702
FDS59,OUT046,1784.4287381818172
FDV23,OUT010,281.4820818181817
FDQ11,OUT017,4425.298447058823
FDV47,OUT027,2517.8820884848487
FDS23,OUT027,3242.0620715328487
FDO23,OUT049,1559.3429752688176
FDT23,OUT017,1498.2394086206898
FDY47,OUT017,2140.5192583333323
FDS11,OUT018,3327.9525829268296
FDT47,OUT010,219.2185209302326
FDT11,OUT049,2793.821916778524
FDT23,OUT035,1498.2394086206898
FDW35,OUT046,677.1027476190478
FDN23,OUT017,2490.5268867052023
FDQ59,OUT018,1335.1786749999994
FDS11,OUT013,3717.6324421768686
FDW47,OUT018,1752.2524400000004
FDU11,OUT019,281.4820818181817
FDT47,OUT017,1559.3429752688176
FDT47,OUT018,1372.6884907407414
FDO11,OUT018,3327.9525829268296
FDY35,OUT017,711.0628208695656
FDR11,OUT018,2232.8470218487387
FDX35,OUT049,3731.420335025383
FDQ23,OUT018,1372.6884907407414
FDP59,OUT019,219.2185209302326
FDR11,OUT017,2222.6712822580653
FDQ47,OUT027,1378.2631852760742
FDU35,OUT017,1559.3429752688176
FDU35,OUT013,1559.3429752688176
FDV47,OUT046,1226.186061386138
FDR47,OUT035,3323.13964158416
FDR47,OUT019,482.69954262295084
FDT35,OUT049,2453.7477006993004
FDT35,OUT018,2232.8470218487387
FDV35,OUT013,2453.7477006993004
FDU47,OUT013,2227.6349584158415
FDT23,OUT010,165.91858165137612
FDV11,OUT027,4117.317712631578
FDW47,OUT027,3242.0620715328487
FDY35,OUT046,796.6660672268906
FDP23,OUT046,3717.6324421768686
FDO49,OUT018,711.0628208695656
FDO49,OUT013,711.0628208695656
FDM25,OUT046,2551.843596747969
FDN13,OUT035,1559.3429752688176
FDQ49,OUT018,2232.8470218487387
FDQ49,OUT010,346.89728372093026
FDN49,OUT017,677.1027476190478
FDP37,OUT035,2065.183112280702
FDK25,OUT018,2232.8470218487387
FDP01,OUT046,2453.7477006993004
FDM25,OUT045,2551.843596747969
FDQ49,OUT049,2453.7477006993004
FDL25,OUT013,1498.2394086206898
FDK25,OUT046,2611.459542342343
FDQ49,OUT035,2453.7477006993004
FDM01,OUT045,1879.0540499999997
FDO01,OUT019,281.4820818181817
FDR37,OUT019,482.69954262295084
FDM13,OUT027,3242.0620715328487
FDQ37,OUT017,3105.0415249999987
FDO13,OUT027,4117.317712631578
FDO13,OUT018,2232.8470218487387
FDQ49,OUT045,2453.7477006993004
FDM13,OUT046,1864.5118683333321
FDP01,OUT013,2453.7477006993004
FDM13,OUT045,1864.5118683333321
FDL13,OUT027,6280.890879999999
FDO49,OUT035,933.6314425287359
FDQ37,OUT019,482.69954262295084
FDN01,OUT017,2888.49101011236
FDP49,OUT017,795.246676422764
FDL25,OUT027,2517.8820884848487
FDL25,OUT045,1335.1786749999994
FDP37,OUT049,2065.183112280702
FDL25,OUT046,1498.2394086206898
FDN49,OUT027,1378.2631852760742
FDM25,OUT019,425.93559145299145
FDN13,OUT027,2517.8820884848487
FDK25,OUT013,2611.459542342343
FDP01,OUT027,4117.317712631578
FDN25,OUT045,933.6314425287359
FDR37,OUT018,3387.2047231707293
FDO01,OUT017,2282.9788814814824
FDO01,OUT035,2282.9788814814824
FDN25,OUT046,933.6314425287359
FDN49,OUT045,677.1027476190478
FDN13,OUT018,1372.6884907407414
FDN25,OUT017,795.246676422764
FDP37,OUT027,3242.0620715328487
FDM01,OUT049,1879.0540499999997
FDM13,OUT049,1864.5118683333321
FDO49,OUT017,711.0628208695656
FDN01,OUT013,2888.49101011236
FDN49,OUT013,507.046403669725
FDP37,OUT010,281.4820818181817
FDL13,OUT035,4161.868242857145
FDO37,OUT046,4161.868242857145
FDM25,OUT049,2551.843596747969
FDP37,OUT046,2065.183112280702
FDP49,OUT035,933.6314425287359
FDP01,OUT049,2453.7477006993004
FDP01,OUT045,2453.7477006993004
FDQ37,OUT049,3105.0415249999987
FDO13,OUT046,2611.459542342343
FDQ37,OUT045,3323.13964158416
FDN01,OUT035,2888.49101011236
FDL13,OUT046,4161.868242857145
FDQ37,OUT018,3105.0415249999987
FDR37,OUT017,3387.2047231707293
FDL25,OUT035,1498.2394086206898
FDP01,OUT018,2232.8470218487387
FDN25,OUT027,1378.2631852760742
FDO01,OUT010,281.4820818181817
FDO13,OUT035,2611.459542342343
FDO01,OUT013,2282.9788814814824
FDO49,OUT045,796.6660672268906
FDS49,OUT027,2517.8820884848487
FDC26,OUT013,1548.68615221239
FDG02,OUT049,2778.9892779999996
FDR49,OUT045,796.6660672268906
FDZ25,OUT017,2894.2207107142863
FDX13,OUT019,584.7577647727275
FDO38,OUT010,165.91858165137612
FDM14,OUT018,1372.6884907407414
FDM14,OUT013,1661.6931960784311
FDC50,OUT019,219.2185209302326
FDK26,OUT010,482.69954262295084
FDF50,OUT018,3105.0415249999987
FDI50,OUT019,584.7577647727275
FDL26,OUT045,2894.2207107142863
FDI02,OUT027,3242.0620715328487
FDB14,OUT017,1335.1786749999994
FDL26,OUT046,2660.950403030303
FDS01,OUT035,2888.49101011236
FDE02,OUT035,1559.3429752688176
FDY13,OUT046,1103.1862133333327
FDU01,OUT049,3323.13964158416
FDY01,OUT046,2017.4411908256884
FDG14,OUT049,2490.5268867052023
FDV49,OUT017,4425.298447058823
FDR13,OUT017,1800.1922229508198
FDZ37,OUT035,1498.2394086206898
FDY25,OUT035,3387.2047231707293
FDT13,OUT045,2778.9892779999996
FDO50,OUT045,1335.1786749999994
FDT13,OUT018,2793.821916778524
FDD14,OUT027,5329.314724444444
FDY49,OUT018,2232.8470218487387
FDD14,OUT046,3387.2047231707293
FDU37,OUT019,165.91858165137612
FDL14,OUT045,2222.6712822580653
FDE38,OUT035,2611.459542342343
FDR13,OUT045,2017.4411908256884
FDB50,OUT019,165.91858165137612
FDK50,OUT019,425.93559145299145
FDE38,OUT049,2611.459542342343
FDS37,OUT046,1800.1922229508198
FDB14,OUT049,1335.1786749999994
FDW25,OUT018,1213.509493069307
FDC14,OUT045,677.1027476190478
FDV25,OUT046,3717.6324421768686
FDV25,OUT017,3717.6324421768686
FDB02,OUT017,2888.49101011236
FDZ01,OUT019,219.2185209302326
FDH50,OUT049,3387.2047231707293
FDN02,OUT018,3327.9525829268296
FDY25,OUT045,3387.2047231707293
FDJ50,OUT027,1378.2631852760742
FDY01,OUT045,1800.1922229508198
FDE02,OUT018,1335.1786749999994
FDK38,OUT046,2490.5268867052023
FDI50,OUT017,4161.868242857145
FDX13,OUT035,4425.298447058823
FDU01,OUT018,3323.13964158416
FDK50,OUT049,2611.459542342343
FDA25,OUT027,2517.8820884848487
FDI02,OUT049,1784.4287381818172
FDF14,OUT013,2490.5268867052023
FDJ50,OUT046,933.6314425287359
FDS01,OUT013,2888.49101011236
FDL38,OUT017,1213.509493069307
FDG02,OUT045,2778.9892779999996
FDJ38,OUT045,2793.821916778524
FDK38,OUT019,346.89728372093026
FDB50,OUT035,1226.186061386138
